unconvertedTime, unconvertedIntensity
-1069.5125515787126,0.010339042655535768
-1066.35957466386,0.01339619024427093
-1065.172041872655,0.010263767647092428
-1063.5941449162844,0.006201926610250032
-1062.4148306732955,0.00856916757545429
-1060.833428414494,0.011511822711560118
-1059.6504991361342,0.008790148951790727
-1058.0734793116214,0.01356751441541048
-1056.8948205881866,0.007721401847208487
-1055.3142972877304,0.008195301253788385
-1054.1359661191434,0.008610362764894736
-1052.9498944142763,0.009049233037532443
-1051.3778782728111,0.011308337047875974
-1050.1921361174718,0.012678618910412663
-1049.0104742637513,0.01072586431337796
-1047.4390820004135,0.013097433177627136
-1046.2538103919098,0.0187853441042361
-1045.0765545141016,0.02004290073148183
-1043.4979122299462,0.01562518134042316
-1042.3170473396078,0.017373623198663434
-1041.1363230061663,0.018163547656178145
-1039.5661773854179,0.022632466870288317
-1038.3818460306838,0.019142294886147403
-1037.2055239923586,0.015403221575370609
-1035.6281338541542,0.014329107281989094
-1034.4521383971608,0.013796631013366124
-1032.8751861580984,0.012851030950740687
-1031.6955853769657,0.016255429414069857
-1030.1230026242108,0.0131446746728103
-1028.9476599219993,0.008822420460182216
-1027.3755129892415,0.006151106657691943
-1026.192636818289,0.00857055103610873
-1025.0138309166805,0.011045348737199092
-1023.4423077826974,0.013295710284807062
-1022.2638289509109,0.01612218873629907
-1021.0854902502385,0.014904906904401908
-1019.5185168615121,0.013643586755133207
-1018.3365780959484,0.014379066454851635
-1017.1587063185128,0.011116893999376645
-1015.5884284242809,0.014289061605115469
-1014.4108833280025,0.015609482519103301
-1013.2334781963291,0.014981226272061297
-1011.6677461964466,0.011775242586659485
-1010.4867437224057,0.007528096584337524
-1009.3098049592398,0.005364447582812431
-1007.74469310066,0.007061599925375647
-1006.5680801645628,0.00794615678976763
-1005.387685683529,0.008132558229027372
-1003.819272875662,0.004944046034819455
-1002.643126303272,0.0041998186846677246
-1001.4671194462209,0.0005391204092343974
-999.8993275954429,0.0
-998.7236466440596,0.0057143576991227326
-997.552023564212,0.00455152653805924
-995.9809340626803,0.005842304816749986
-994.8057184558595,0.007119654761912507
-993.2389813861324,0.011235397749174808
-992.0680074245141,0.01395606376558058
-990.4977882986506,0.01781038047685912
-989.3193087280941,0.015241892737807643
-987.7534401221558,0.014484881729256495
-986.5831152025529,0.009366143677626356
-985.0215929087242,0.0067934273328831675
-983.8398527037701,0.0013977666198729066
-982.6699907247038,0.00043192028954856923
-981.1051743408526,0.0019222571122854955
-979.9278132595113,0.0017879158405686463
-978.3712520059743,0.0030401583264119867
-977.1981265705815,0.006965343033132251
-975.6341758172522,0.010931010994977177
-974.4574659874489,0.012403402413818442
-972.8939487074045,0.009913602811290178
-971.7214730181867,0.010581439847334806
-970.5530439485212,0.011295411480164866
-968.9862371630223,0.008958982554295109
-967.8142249168496,0.011049727325591993
-966.6423516500026,0.009159125662987903
-965.0800701082223,0.0068046678041292575
-963.9085210303691,0.009155190793678011
-962.7371108494718,0.01780489129514032
-961.1754466275154,0.017092497250313466
-960.0043604434777,0.016661666924243982
-958.8334130740861,0.018795854527796186
-957.2762681167037,0.013753068775075773
-956.1017422416237,0.012136212554304861
-954.9351587951949,0.0176107165883992
-953.3708267300404,0.012984230420987551
-952.2006655109848,0.01415058735520138
-950.6406662261048,0.013826301219824573
-949.474727714812,0.012822895580653727
-947.9151590297696,0.01582000977243158
-946.7417460213109,0.01769952777623487
-945.1826089891183,0.017667873083689688
-944.0134178043749,0.008446875073421699
-942.8482617098458,0.005915881165454733
-941.289739519541,0.00879300963199239
-940.1171138349233,0.013462303532728408
-938.948522543267,0.010245099592360406
-937.390616061057,0.012824395901711411
-936.2223475975392,0.0074119229808446456
-935.0542174479909,0.004961528179726597
-933.4969256945351,0.006205143928959637
-932.3291181820672,0.010472289568431544
-931.1614489017198,0.011020394154940884
-929.6047715132464,0.010596080744318977
-928.4413156056921,0.014977314214932863
-926.8811771297961,0.02294864912484656
-925.7141526082584,0.010661439958403223
-924.1583347201628,0.012162929168564674
-922.9955211562899,0.013044862347345474
-921.4362439729688,0.010619233868356743
-920.2737513814678,0.011335317137303826
-918.7149045769994,0.008540523100435899
-917.5488461928287,0.009320883683263996
-916.3829257303416,0.005588968115200964
-914.8285796162372,0.004822233800075157
-913.2744785947508,0.004877963494599228
-912.1090636357885,0.008063381835692336
-910.5553913869038,0.007616963409498757
-909.3902979408615,0.005300775745342804
-908.2253422453343,0.0033405223156070213
-906.6722822209975,0.00527283075319953
-905.5076478483676,0.0047977869049028845
-904.3431511448509,0.006963378524473514
-902.7945837986051,0.00777444064138444
-901.6304077694458,0.007363166531138551
-900.4624894300568,0.00797454072577606
-898.9106527697055,0.009623636272459598
-897.7508145586609,0.009725132907883929
-896.1955269058583,0.010680474348298821
-895.0321306770308,0.008078412756981599
-893.4811495116105,0.00696154285743163
-892.3180739607291,0.010224758516163205
-890.7675202775122,0.00897870855314545
-889.6047652720085,0.012028020461515986
-888.4421476025296,0.013165294804467749
-886.8922043016602,0.009885827751928358
-885.7299069883035,0.008771930751487488
-884.5677469298922,0.010622456483927473
-883.0184136510247,0.010231243575589641
-881.8565737596238,0.007064896242698289
-880.6948710421566,0.006734315353726755
-879.1461474252221,0.01067896451568553
-877.9847646858078,0.012780507851056567
-876.8235190393725,0.013508929610788138
-875.2754047245921,0.017363791975919626
-874.1144788673987,0.01245140047962858
-872.9536900222975,0.00930380493919218
-871.406184650174,0.014949605948558693
-870.2457154056525,0.012386190691230576
-868.6986360796362,0.009801921650657365
-867.5384863037144,0.00807491548145723
-865.9879665191247,0.006630700244332076
-864.8320024086647,0.004647453770120991
-863.2857746472002,0.006810281721287066
-862.12626341285,0.009760889026473017
-860.9668889402496,0.011838583061319748
-859.4212690087878,0.011685175190692869
-858.2622135528512,0.016404618736461957
-857.1032947780378,0.01424927476986673
-855.5582823182418,0.015720910382462646
-854.3996823720345,0.012559518668744846
-852.8550949293427,0.011616675796023346
-851.6968136801979,0.011191011005194738
-850.1526510792544,0.010823680628621525
-848.994688395691,0.009532592994243876
-847.4509504612424,0.013411415465551135
-846.2933062118524,0.013928396777865865
-845.1357983940455,0.01618108179799668
-843.5965243487944,0.013255824095516476
-842.4354772509614,0.013469960325697724
-841.2784240309452,0.015586634462704916
-839.7358984644956,0.009206521802996602
-838.5791633036083,0.00793480470625393
-837.0370617285616,0.009095255314813087
-835.880644495677,0.007640871740453813
-834.7243634775243,0.005657384574915326
-833.1867207399084,0.006060562908879977
-832.0269040239579,0.007500774396477208
-830.8749294121733,0.007379328368073031
-829.3301857473218,0.008549099974466911
-828.1746761582567,0.009936234253826108
-827.0193026235892,0.010154017557215057
-825.4790161760179,0.004813283694880316
-824.3239600081944,0.008175982187051487
-823.1690398146974,0.00676653685099042
-821.6293576975004,0.013362373610490743
-820.4747546840881,0.017295138445506928
-819.3202875649962,0.016848715000580373
-817.7812094225796,0.013436887125652709
-816.6309062384263,0.01385692621111517
-815.0884037254596,0.012101146668400689
-813.9345704627628,0.014988363747230497
-812.3963372881757,0.01740422086799792
-811.2428207579319,0.018304250804610584
-810.0894399302484,0.01912372751930611
-808.5518098781556,0.013282989759329919
-807.3987455966646,0.005981752321756141
-806.2496598082079,0.002509921665023987
-804.7087896536905,0.004160677217606345
-803.5561773550407,0.010358518077112685
-802.0195717974239,0.011819993958945736
-800.8672757286561,0.013961183461169268
-799.3310917241229,0.014582807481844361
-798.1829514633608,0.012984710102624206
-796.643349130211,0.017031894818131863
-795.4916851309133,0.01729500205044522
-793.9563437122906,0.01567366337142849
-792.8049955527165,0.017927272371836455
-791.6537827132557,0.019947931710995542
-790.1190427173586,0.02050942870099852
-788.9681455320604,0.0194207227506298
-787.8212192359042,0.020476461572956017
-786.283244660896,0.018670137863489682
-785.1327981849622,0.016885649203176752
-783.9824868702142,0.01914041851579809
-782.4489486601044,0.017541264942151812
-781.2951195346255,0.015269456318020954
-780.145259035391,0.013617333038602405
-778.6161538328662,0.011574413811409272
-777.4666079817492,0.013768588074004835
-776.3171971331368,0.010305353133016448
-774.7848592977712,0.010058653475313642
-773.6395934581692,0.01399348517460378
-772.4868023505284,0.01148426249727197
-770.955064174084,0.01020008362265284
-769.806417890616,0.011003106055922997
-768.6579064512237,0.015024190121206978
-767.1267675817656,0.014870695968349577
-765.9785706862069,0.0169146077976471
-764.8305085555959,0.012028880349425381
-763.2999686414661,0.012190408477633089
-762.1522208701412,0.011908047842979686
-760.6221000156578,0.00751312179785957
-759.4746664745232,0.007877830098623891
-757.9449645075964,0.007978961392277627
-756.7978450676266,0.010595924147146437
-755.2685618162692,0.010902181795049311
-754.1217563485037,0.010832931833045753
-752.9789074138646,0.009990010734411798
-751.4464000163781,0.00818057034490473
-750.3000428567784,0.007151466466157084
-748.7717757706248,0.0061042027926390355
-747.6257322703503,0.0064940884743008576
-746.0978833108032,0.012456033718600882
-744.9521533411295,0.017299045635578308
-743.4247223366219,0.017730063303585123
-742.2793057689083,0.013844019062380334
-741.1302060938328,0.011040121660717672
-739.6071892536285,0.009956431864728858
-738.462220179983,0.005907757872496242
-737.313569411553,0.00663635710704295
-735.7911475115887,0.008937983636470631
-734.6466256698243,0.013423088028143107
-733.1208051721211,0.013137706403430451
-731.976596236774,0.010898417710027709
-730.4511928620883,0.0144435063213435
-729.3072967048595,0.013758045901124904
-727.7861224512094,0.02003711894645725
-726.6387267748165,0.02004918794740076
-725.4952772210434,0.017567341408562295
-723.9708861475543,0.015802860855292065
-722.8277490606007,0.015051503439125345
-721.3037745241476,0.014794524714058514
-720.160949775942,0.010054171004960687
-719.0182588480242,0.010297486196579955
-717.4910709169545,0.010028323572273264
-716.3525002963872,0.008847604514585855
-715.2102552663534,0.008454367971326352
-713.6874698954225,0.007979990405440512
-712.5455368386306,0.00678040668333485
-711.0231673468229,0.003751968973841152
-709.8815461354833,0.005893943989256355
-708.3595923524543,0.008202675738156216
-707.2182828588453,0.008293180457122887
-706.0771069194662,0.01192602832030402
-704.555746710805,0.00877606389693519
-703.4148823068155,0.006640387561525123
-702.2703491656883,0.005528637632179061
-700.7533843974704,0.005033664157388397
-699.6129648227835,0.005764415434717052
-698.472678646158,0.006275301884387023
-696.9525045449698,0.014785137024339085
-695.812529539477,0.013662189875651638
-694.2889711469498,0.012313486331694126
-693.1531062865022,0.015157763244802926
-692.0097773774613,0.015698704296221375
-690.494408590189,0.01765624986333707
-689.3551887559419,0.017053616295068758
-688.2161021093126,0.016626800319056206
-686.6937309131554,0.014996169994059866
-685.554955390553,0.016333631962105896
-684.4201082312874,0.01457707649493504
-682.9021247752173,0.012577642042170349
-681.7637924174178,0.016043709763099163
-680.2424292474832,0.014080720649213976
-679.108200888991,0.012990437376351137
-677.5910450909882,0.010731891875193177
-676.4533333498084,0.00994182955630253
-674.936591127029,0.01042279636378922
-673.7991895038476,0.016693219954728812
-672.6619207495638,0.018158921975925505
-671.1457690552353,0.012924921096538871
-670.0088102378555,0.008855858979179206
-668.8719842117935,0.00794699097153344
-667.3564227011124,0.006190937966122896
-666.219906431001,0.008908897447800124
-664.704757843851,0.005496774103075447
-663.5685512031072,0.0041585621174112
-662.0538153707619,0.0013578399239670082
-660.9179182328674,0.005605894280476067
-659.3998094739368,0.006227631197730377
-658.2680072251998,0.008911724763862535
-656.7540963966243,0.012976572625709766
-655.6188178851688,0.017396206133374725
-654.1015358544342,0.015534307030434062
-652.966566908213,0.015096066628550113
-651.4534809981591,0.01585571961534323
-650.3226030291477,0.015312397499732993
-648.8099284430446,0.01626217908287976
-647.675576924105,0.012002857745965469
-646.5413577399798,0.010249605975081991
-645.0254913872475,0.010730301747170084
-643.8953608156709,0.013617001659303934
-642.7615825803801,0.015299724494096539
-641.2500839607843,0.011907798039255069
-640.1128362253289,0.013828188685763418
-638.9832766931486,0.014769798536181718
-637.4723655426344,0.0164912231199923
-636.3393363304447,0.011315206069371404
-635.2026631189328,0.009096279462103339
-633.696115197885,0.011687184260663614
-632.5635262408437,0.008507962529623807
-631.0536130020301,0.0046955239318360225
-629.9213320709379,0.007750474999029811
-628.4118294496116,0.009752870532302838
-627.2760833959918,0.010034300092081902
-626.1480153068483,0.011059254651293106
-624.6353269944311,0.008877977394696052
-623.5075656003946,0.004424394157473077
-621.9952885243031,0.0014958763921995297
-620.8640631680549,0.005958775545626939
-619.7367396929633,0.007078775226145225
-618.2288193139414,0.008952588927775722
-617.098032722912,0.015024824453543818
-615.9673778433702,0.015017148404709453
-614.4600428487529,0.014114033078328798
-613.3296952065385,0.011351530838330121
-612.1994791991341,0.011115555618924685
-610.6889626663866,0.01226770022667557
-609.5590541560193,0.012656582809575028
-608.0564796760247,0.01582488431376778
-606.9268776604501,0.01678795500983799
-605.4171816626621,0.014517676900231426
-604.2878868936036,0.018087976955597797
-602.7861285234947,0.017303484633955486
-601.6571399995615,0.020407355990121147
-600.1482638683223,0.016743755953253725
-599.0233443942225,0.014501498710104832
-597.5148779458367,0.011293165404141957
-596.3902638837749,0.013325566954989404
-594.8859674001749,0.012391448902036044
-593.7578981770237,0.013786698476405809
-592.6262006170324,0.014866273687616751
-591.1224879921858,0.016276995747465682
-589.9986151274619,0.016976029706225478
-588.8711144326893,0.018055086012394403
-587.3679841612113,0.01450749851235041
-586.2370323225108,0.01214078448930001
-585.1099691017644,0.011803137974479936
-583.6111780875303,0.014107860019903112
-582.4844202046786,0.01343454154079816
-581.3540381262137,0.017706362467436367
-579.8558279150774,0.020164960729218463
-578.7295066375648,0.020816623121337495
-577.2279486024491,0.016983266640017078
-576.1019327976951,0.01240863332417349
-574.5970293912172,0.01453529418105598
-573.4713193710926,0.01641097245919902
-572.3457401765186,0.01874212843104138
-570.8451713840805,0.018711594331658015
-569.7198973604421,0.018851620621144666
-568.2234854950175,0.01999811760367297
-567.0985160825331,0.018706319026921377
-565.96992812266,0.016338959430095144
-564.4703470149282,0.017093199950741253
-563.345813604221,0.02085248852649852
-561.850386554026,0.021087427009472977
-560.7261574538128,0.026995826168172192
-559.2273884212384,0.028187252121613264
-558.0997177464337,0.03152881863068584
-556.6013553740846,0.029260286021222402
-555.4814810108987,0.02564669092346933
-554.3579914924293,0.024520938623473057
-552.8602083684672,0.020174226969565397
-551.7370231715452,0.018751995334172256
-550.2396457272151,0.019403434185091335
-549.116764728217,0.01969919781849803
-547.6160506592039,0.014977190982210085
-546.493474168862,0.014431416614091556
-544.9969081684509,0.013450172541432902
-543.878376320917,0.014103080191878963
-542.3784748136542,0.016777287236578616
-541.256506101238,0.02286080023123131
-539.7607503068497,0.02276545450716655
-538.6428239655236,0.024685034563531428
-537.1437343602387,0.021682869045302023
-536.0223729322953,0.02289150451448638
-534.5274266861633,0.023146438200729282
-533.4063687155823,0.02564439572285611
-532.2891769710174,0.026841316541113918
-530.7948079936466,0.030420250136436865
-529.6704476870486,0.02738494514767147
-528.5536877200467,0.022691601894146936
-527.05989625448,0.022486421260489543
-525.9397041935678,0.0261506698199219
-524.8159086739863,0.02754739878001881
-523.3226949625213,0.027662464885496636
-522.2029361292869,0.033435739948330684
-520.7138579795987,0.03269342216712026
-519.5906702164027,0.03209227698953476
-518.0982639905752,0.0314230105468309
-516.982840944444,0.0341016100494011
-515.4871079201255,0.03565412294471134
-514.3682571398343,0.03779421922618431
-512.8803864560036,0.03718704135568517
-511.7581094034014,0.03709332521147851
-510.6396906410951,0.03754930549823107
-509.1486671532971,0.03553891574347113
-508.03055065471966,0.03079474981168396
-506.91256366023197,0.03204390695025086
-505.42211574616977,0.03196738119845772
-504.3081562417477,0.03665699749463106
-503.18687536375097,0.028324381626297593
-501.69700269021126,0.032530368815036965
-500.5834730910705,0.03008077005086573
-499.09400231292335,0.026132149365275973
-497.973327152833,0.03194040710145835
-496.484259256705,0.035263721856714524
-495.3713311069857,0.03685575322321452
-493.87894340276824,0.051239112950028344
-492.7625948478138,0.05490014442872354
-491.27433107721555,0.05783528059921004
-490.1582839471943,0.05952280261527603
-489.04608547403444,0.06137141714631844
-487.5546761679602,0.06301504573481796
-486.4390594332553,0.06472940294623752
-484.95177122540827,0.068558654799961
-483.83645561930774,0.07139167492219274
-482.3532857659951,0.08008024788894777
-481.2345542355804,0.08775440833714099
-480.12338467299,0.09681388903868297
-478.6333549977329,0.1031053297146896
-477.5187701965645,0.11294143573087444
-476.4005996488744,0.1193223848099783
-474.9185735313378,0.12278970294236982
-473.80813191678243,0.12378266747910387
-472.6903918450461,0.13044845888438197
-471.20893624295974,0.14173854957636278
-470.0914976579182,0.14632060167381275
-468.60672998629775,0.15115483976689134
-467.49330439982947,0.1544469095967876
-466.0126477647365,0.14666947532744554
-464.8958117872611,0.14776209523973832
-463.4118447608462,0.1469038446737985
-462.2990195368379,0.14705908085407068
-460.8191612225646,0.15014378206457438
-459.70292736533634,0.14747344041677724
-458.219760336682,0.14130570627161793
-457.10753498969024,0.1390841900067813
-455.6247677173518,0.13636340896800472
-454.5165483322715,0.13014566105148673
-453.4010449666517,0.13111130533281282
-451.9188484944614,0.13136082526839862
-450.8073509176792,0.1298956158792104
-449.32555380950777,0.12948223183629723
-448.21435569520946,0.12193007564639924
-446.73295778966815,0.121453044854135
-445.6257617997016,0.11699103193347585
-444.14476236554475,0.11099359872407163
-443.0341623858877,0.10613946430228226
-441.54986061625334,0.10328340507688777
-440.4395601636282,0.10191412140359694
-438.95935889852717,0.09565834364090432
-437.849357424745,0.08909724868733573
-436.36955471760194,0.08654123693378865
-435.2561533073378,0.08715431245535124
-434.15397590057387,0.08933204645357364
-432.67104391352814,0.08181651580382285
-431.5654654023633,0.07968764390709134
-430.0866293830774,0.07753360927114211
-428.97395525834384,0.07549452193621405
-427.8688018104053,0.0713830404338011
-426.386838939114,0.06988530713896453
-425.278287931945,0.07407543208936038
-423.8041131793659,0.07323173421857097
-422.6921660552372,0.07422969159853411
-421.2146945296229,0.07793731872965863
-420.10673994717826,0.077496870986489
-418.62966587759036,0.07312914181399754
-417.5257013034017,0.07208392464922375
-416.0453325531045,0.06815196590757074
-414.9379739141747,0.06618504188186002
-413.461694275655,0.06783353514448989
-412.35832341906803,0.06869584536155277
-410.8824401887612,0.062429063834174854
-409.7756765875088,0.06177578742368271
-408.66904052301254,0.0670127826460236
-407.1900361158048,0.0695453081008051
-406.083697976288,0.06939803951913183
-404.97748729999944,0.0668931895337286
-403.50642456055783,0.07133364810948077
-402.3968246219528,0.07089971644602287
-401.2910386640465,0.07236611433362439
-399.8168555107573,0.07117153268391481
-398.71136671019906,0.07241843353611252
-397.6096895529405,0.07527274047851043
-396.13238792387205,0.07517284487236349
-395.0310067630196,0.07205113808825722
-393.5541020257181,0.070515394125704
-392.4493343945162,0.07528268113223799
-390.97650873654703,0.07582807029191299
-389.86835649533754,0.07880813705545366
-388.3996077773042,0.07739628042967191
-387.29543352052957,0.08484039639648995
-385.82339886909745,0.08670305783980571
-384.7195211202799,0.09081270821733908
-383.2478817331731,0.09637697534566785
-382.14797876648277,0.09530461541960475
-380.6767339201942,0.09520858282851047
-379.56977099985136,0.09288303850933809
-378.4666128447571,0.0914839141267675
-376.99593272275035,0.09972772850613891
-375.8930706664542,0.09974657598793364
-374.4264606957056,0.09564775980257106
-373.32389419626105,0.09759099669005895
-372.21777992189266,0.09889434894623648
-370.75173215085306,0.09182660671724723
-369.6459146720237,0.08559078016311857
-368.17658721070336,0.07939743202666956
-367.07473944573553,0.07513611983818956
-365.605806158933,0.07683833536861391
-364.50425396536946,0.07681448628184835
-363.0393857619903,0.07751920018147371
-361.934457953413,0.08027764306490738
-360.83332779844983,0.06381900263796954
-359.3653511325029,0.061831576655568155
-358.2645162602616,0.06992280464684895
-357.163807901398,0.07426709333248743
-355.69639351714744,0.07035313960582228
-354.5959802713687,0.06624166405814419
-353.4993608789725,0.061845073716777395
-352.0325078916199,0.06707062618742038
-350.92884917924766,0.0681092898707927
-349.82898368583704,0.07064954695725251
-348.3663583431836,0.06938644645300762
-347.26312217702434,0.06738543899143447
-346.1636777533385,0.06415684552209844
-344.7016123210117,0.05952842852775703
-343.6024620814961,0.05536740671808485
-342.4997748627262,0.05560579729932905
-341.0382690192791,0.04497471308226068
-339.9358772178808,0.04254307865110392
-338.47110123515006,0.0519757186153213
-337.3763276327813,0.05029268515964925
-335.9119434342034,0.05234658998524962
-334.8101421115019,0.04991921986149687
-333.34615066021433,0.04777368091866867
-332.24830409823414,0.04476244512110363
-331.1505835348525,0.040054394683420876
-329.68349377929934,0.04631068129921092
-328.593383305985,0.045737792470051546
-327.4924247016563,0.039476652651061574
-326.0295529166696,0.040854135248669946
-324.93254593578234,0.03794704755784545
-323.83566480898844,0.037250458494426396
-322.3733523755306,0.03682499289406749
-321.2804199069611,0.03764656444069912
-320.1803030545338,0.03389496739230446
-318.7185496518518,0.032458660071766614
-317.62603497503017,0.03105507119398641
-316.52633863659275,0.026990790908597264
-315.06514394417735,0.026723681640004736
-313.9693945302546,0.02794558802960858
-312.87377075407807,0.028650013584260146
-311.4167857640166,0.025600591335170435
-310.31780374622014,0.024216255605845175
-308.85755812638524,0.02621162623929129
-307.7625203740895,0.024584662934558427
-306.306314639654,0.02229711433023487
-305.21156930474785,0.021868416532690796
-303.74845563867194,0.028134118989654074
-302.65400344020924,0.024993981474083334
-301.5596766564561,0.021896342408860032
-300.1044163208227,0.02388998190614628
-299.0067350971856,0.024956377979534212
-297.91282620682705,0.018006621352384206
-296.4581215581327,0.013846231144750896
-295.36450463313554,0.01419430625672764
-294.26736821658795,0.01872481453067767
-292.8095747304911,0.02171632018329037
-291.7127319223862,0.022987985903732057
-290.6233018883813,0.023120109637899674
-289.16606484396914,0.0187533576980354
-288.07328307085777,0.018639358591316196
-286.6164353460877,0.022873073537106752
-285.5239455041935,0.02333445663391846
-284.06748694307043,0.02851995322725411
-282.9752889154324,0.029338040171555908
-281.51921936203996,0.03281902776902396
-280.4273130317566,0.03623543290628016
-279.3355316788536,0.02938645553241141
-277.88001758049217,0.028558782363994478
-276.78852775804455,0.031182017410117547
-275.3334022891139,0.02872126439021403
-274.24220388036935,0.02836137607112146
-273.15113032748775,0.02913428220558307
-271.696559773509,0.027071720364812694
-270.6057774676479,0.02661869951974134
-269.5151199462442,0.028129431884675142
-268.0611039898524,0.027916891431602635
-266.9707375489169,0.03093180950548436
-265.87686189051226,0.030264766680978147
-264.43066752298313,0.028962404713893747
-263.33708333136144,0.02807057957731674
-261.8840094631902,0.02764617407825484
-260.7943494470225,0.03034355809439141
-259.34166323142676,0.023884661764939922
-258.25229389651037,0.02120372793126626
-256.7999951783869,0.018997166092690886
-255.71454646418877,0.018385437243872135
-254.6255917715458,0.020938371407433053
-253.17021671151218,0.022913861869665993
-252.08155283273197,0.022236937587730495
-250.9930133750768,0.022955539872251438
-249.54544864402177,0.024246269769694552
-248.45357171399996,0.021745752841533947
