unconvertedTime, unconvertedIntensity
-998.7275653486078,0.045208807077131076
-995.2013587933325,0.04650118955307246
-993.6345590869474,0.04667032850244093
-992.4596220892232,0.04797678017589786
-991.2848245913746,0.04738138919302245
-989.7186448844459,0.045953904555288194
-988.5441727897022,0.04722567117766407
-987.3698401120497,0.04226393597021374
-985.8042800366372,0.039391499048987734
-984.6302725689989,0.04170607400304068
-983.4564044357323,0.041962947424374064
-981.8914636241914,0.04040277184894877
-980.7179205079998,0.040051084258237835
-979.5445166435233,0.04410458428987021
-977.9801947284961,0.047882856115453294
-976.8071156883126,0.045617120145355905
-975.2432267824262,0.04936532030432593
-974.0704724316743,0.0473649362933405
-972.8978571922739,0.04413519692751767
-971.3306786922831,0.04223436362641751
-970.1622958165665,0.04164384618272881
-968.9901441029442,0.03827322921395957
-967.427491375836,0.04104103737071187
-966.2556639667455,0.04015100324179147
-965.0839755041103,0.04071832938206564
-963.5219403168239,0.045334576138352164
-962.3505759665023,0.041269557330904906
-960.788972839303,0.04531670180643915
-959.6179324668268,0.04659248914152564
-958.4470309008543,0.04532289106655992
-956.8860446914593,0.047991991013178636
-955.7154669113688,0.04921025761426077
-954.1549123269489,0.04491685298309977
-952.984658198451,0.040075696027845685
-951.4245350600097,0.040700469275944534
-950.2546044488968,0.04323283493326678
-949.084812447025,0.04314720469699671
-947.5253053496723,0.041127418826647104
-946.355836673585,0.038858070426051355
-945.1865065246596,0.0383411125032634
-943.6276151035804,0.0383391461865248
-942.4586080889884,0.039318838979738
-941.289739519541,0.03988961945687225
-939.7314634102183,0.036336263285412784
-938.562917783805,0.03777906326249548
-937.394510520584,0.04095381614724662
-935.8368493587831,0.04055343210132235
-934.6687648474514,0.04306298660825061
-933.5008186174223,0.04365060561204931
-931.9437720391952,0.040964669038167124
-930.7761483700597,0.03278192675085022
-929.6086629004019,0.03147855684154494
-928.0522305420911,0.03148849940716727
-926.885067442483,0.029585413911772735
-925.718042460593,0.030473201979058208
-924.1622239588253,0.03446964058053832
-922.9955211562899,0.03138574110223893
-921.440132138049,0.03699693978916577
-920.2737513814678,0.03877320711992874
-918.7187916689417,0.03716017832248396
-917.5488461928287,0.037850089032354886
-915.9982022404622,0.03836597721880178
-914.8324651759009,0.03781462262233273
-913.6668659760131,0.034630616354019206
-912.1129481233904,0.034470207888317235
-910.9476705126583,0.03719619871371667
-909.394181356846,0.03331083346853256
-908.2292252021919,0.04007022205449353
-906.6761645658148,0.04334040750759297
-905.5115297342447,0.03798873120383311
-903.9588974400168,0.036663143554689984
-902.7945837986051,0.043873476063499665
-901.6304077694458,0.040888386871060924
-900.0783870852398,0.04078896869191332
-898.9145320564736,0.043018522071242175
-897.7508145586609,0.04665522529121669
-896.1994051231612,0.04549537668082959
-895.0360084361282,0.04269514561928016
-893.4811495116105,0.0340022004574512
-891.9342891809863,0.03688647880336458
-890.7713963572103,0.03644532632350502
-889.6086408938833,0.04261139538862705
-888.0585139058446,0.036570787101707684
-886.896078855585,0.038956387522926614
-885.7337810846733,0.03677633237058859
-884.1842642270703,0.03843963867233584
-883.0222866800707,0.03860333608541113
-881.8604463313884,0.04159458582483402
-880.311539244071,0.04034745688189517
-879.1461474252221,0.038058748301704484
-877.9847646858078,0.0367189487809236
-876.4403380569669,0.03881702798848573
-875.2792747065881,0.03938485381767252
-874.1183483926501,0.041615049877501656
-872.5706597665858,0.03851142110633512
-871.406184650174,0.03770913589753713
