Model,MDO34
-3.58e-02,3.7
-3.57e-02,3.74
-3.56e-02,3.7
-3.55e-02,3.7
-3.54e-02,3.7
-3.53e-02,3.7
-3.52e-02,3.7
-3.51e-02,3.7
-3.50e-02,3.7
-3.49e-02,3.7
-3.48e-02,3.7
-3.47e-02,3.7
-3.46e-02,3.7
-3.45e-02,3.7
-3.44e-02,3.74
-3.43e-02,3.74
-3.42e-02,3.74
-3.41e-02,3.7
-3.40e-02,3.7
-3.39e-02,3.7
-3.38e-02,3.74
-3.37e-02,3.7
-3.36e-02,3.74
-3.35e-02,3.7
-3.34e-02,3.7
-3.33e-02,3.7
-3.32e-02,3.74
-3.31e-02,3.7
-3.30e-02,3.7
-3.29e-02,3.7
-3.28e-02,3.7
-3.27e-02,3.7
-3.26e-02,3.7
-3.25e-02,3.7
-3.24e-02,3.7
-3.23e-02,3.74
-3.22e-02,3.7
-3.21e-02,3.74
-3.20e-02,3.7
-3.19e-02,3.74
-3.18e-02,3.7
-3.17e-02,3.74
-3.16e-02,3.7
-3.15e-02,3.7
-3.14e-02,3.7
-3.13e-02,3.7
-3.12e-02,3.7
-3.11e-02,3.7
-3.10e-02,3.7
-3.09e-02,3.7
-3.08e-02,3.66
-3.07e-02,3.78
-3.06e-02,3.7
-3.05e-02,3.74
-3.04e-02,3.7
-3.03e-02,3.7
-3.02e-02,3.74
-3.01e-02,3.7
-3.00e-02,3.7
-2.99e-02,3.7
-2.98e-02,3.7
-2.97e-02,3.74
-2.96e-02,3.7
-2.95e-02,3.7
-2.94e-02,3.7
-2.93e-02,3.7
-2.92e-02,3.74
-2.91e-02,3.74
-2.90e-02,3.74
-2.89e-02,3.74
-2.88e-02,3.7
-2.87e-02,3.7
-2.86e-02,3.7
-2.85e-02,3.7
-2.84e-02,3.7
-2.83e-02,3.7
-2.82e-02,3.7
-2.81e-02,3.7
-2.80e-02,3.7
-2.79e-02,3.7
-2.78e-02,3.7
-2.77e-02,3.7
-2.76e-02,3.7
-2.75e-02,3.7
-2.74e-02,3.7
-2.73e-02,3.74
-2.72e-02,3.7
-2.71e-02,3.7
-2.70e-02,3.7
-2.69e-02,3.7
-2.68e-02,3.7
-2.67e-02,3.7
-2.66e-02,3.7
-2.65e-02,3.7
-2.64e-02,3.7
-2.63e-02,3.7
-2.62e-02,3.7
-2.61e-02,3.7
-2.60e-02,3.7
-2.59e-02,3.7
-2.58e-02,3.74
-2.57e-02,3.7
-2.56e-02,3.7
-2.55e-02,3.7
-2.54e-02,3.74
-2.53e-02,3.7
-2.52e-02,3.7
-2.51e-02,3.74
-2.50e-02,3.7
-2.49e-02,3.7
-2.48e-02,3.74
-2.47e-02,3.7
-2.46e-02,3.66
-2.45e-02,3.74
-2.44e-02,3.7
-2.43e-02,3.74
-2.42e-02,3.74
-2.41e-02,3.7
-2.40e-02,3.7
-2.39e-02,3.7
-2.38e-02,3.7
-2.37e-02,3.7
-2.36e-02,3.7
-2.35e-02,3.7
-2.34e-02,3.66
-2.33e-02,3.78
-2.32e-02,3.7
-2.31e-02,3.74
-2.30e-02,3.74
-2.29e-02,3.7
-2.28e-02,3.7
-2.27e-02,3.7
-2.26e-02,3.7
-2.25e-02,3.7
-2.24e-02,3.7
-2.23e-02,3.7
-2.22e-02,3.7
-2.21e-02,3.7
-2.20e-02,3.7
-2.19e-02,3.7
-2.18e-02,3.7
-2.17e-02,3.74
-2.16e-02,3.74
-2.15e-02,3.74
-2.14e-02,3.74
-2.13e-02,3.7
-2.12e-02,3.78
-2.11e-02,3.7
-2.10e-02,3.74
-2.09e-02,3.7
-2.08e-02,3.7
-2.07e-02,3.7
-2.06e-02,3.7
-2.05e-02,3.7
-2.04e-02,3.7
-2.03e-02,3.7
-2.02e-02,3.7
-2.01e-02,3.7
-2.00e-02,3.7
-1.99e-02,3.7
-1.98e-02,3.7
-1.97e-02,3.7
-1.96e-02,3.74
-1.95e-02,3.7
-1.94e-02,3.7
-1.93e-02,3.66
-1.92e-02,3.7
-1.91e-02,3.7
-1.90e-02,3.74
-1.89e-02,3.7
-1.88e-02,3.66
-1.87e-02,3.74
-1.86e-02,3.74
-1.85e-02,3.7
-1.84e-02,3.7
-1.83e-02,3.7
-1.82e-02,3.74
-1.81e-02,3.7
-1.80e-02,3.7
-1.79e-02,3.74
-1.78e-02,3.7
-1.77e-02,3.74
-1.76e-02,3.74
-1.75e-02,3.7
-1.74e-02,3.7
-1.73e-02,3.7
-1.72e-02,3.66
-1.71e-02,3.74
-1.70e-02,3.7
-1.69e-02,3.7
-1.68e-02,3.7
-1.67e-02,3.7
-1.66e-02,3.7
-1.65e-02,3.66
-1.64e-02,3.7
-1.63e-02,3.7
-1.62e-02,3.74
-1.61e-02,3.74
-1.60e-02,3.7
-1.59e-02,3.7
-1.58e-02,3.7
-1.57e-02,3.7
-1.56e-02,3.7
-1.55e-02,3.7
-1.54e-02,3.7
-1.53e-02,3.7
-1.52e-02,3.7
-1.51e-02,3.7
-1.50e-02,3.7
-1.49e-02,3.7
-1.48e-02,3.7
-1.47e-02,3.66
-1.46e-02,3.7
-1.45e-02,3.7
-1.44e-02,3.7
-1.43e-02,3.74
-1.42e-02,3.7
-1.41e-02,3.7
-1.40e-02,3.74
-1.39e-02,3.7
-1.38e-02,3.7
-1.37e-02,3.7
-1.36e-02,3.7
-1.35e-02,3.7
-1.34e-02,3.7
-1.33e-02,3.7
-1.32e-02,3.74
-1.31e-02,3.7
-1.30e-02,3.7
-1.29e-02,3.74
-1.28e-02,3.7
-1.27e-02,3.7
-1.26e-02,3.7
-1.25e-02,3.7
-1.24e-02,3.7
-1.23e-02,3.7
-1.22e-02,3.7
-1.21e-02,3.74
-1.20e-02,3.74
-1.19e-02,3.7
-1.18e-02,3.7
-1.17e-02,3.7
-1.16e-02,3.74
-1.15e-02,3.7
-1.14e-02,3.7
-1.13e-02,3.7
-1.12e-02,3.74
-1.11e-02,3.7
-1.10e-02,3.74
-1.09e-02,3.7
-1.08e-02,3.74
-1.07e-02,3.7
-1.06e-02,3.7
-1.05e-02,3.74
-1.04e-02,3.7
-1.03e-02,3.7
-1.02e-02,3.74
-1.01e-02,3.74
-9.96e-03,3.7
-9.86e-03,3.74
-9.76e-03,3.74
-9.66e-03,3.74
-9.56e-03,3.7
-9.46e-03,3.7
-9.36e-03,3.74
-9.26e-03,3.7
-9.16e-03,3.7
-9.06e-03,3.7
-8.96e-03,3.7
-8.86e-03,3.7
-8.76e-03,3.7
-8.66e-03,3.74
-8.56e-03,3.74
-8.46e-03,3.74
-8.36e-03,3.74
-8.26e-03,3.7
-8.16e-03,3.7
-8.06e-03,3.7
-7.96e-03,3.7
-7.86e-03,3.7
-7.76e-03,3.74
-7.66e-03,3.7
-7.56e-03,3.74
-7.46e-03,3.7
-7.36e-03,3.7
-7.26e-03,3.74
-7.16e-03,3.7
-7.06e-03,3.7
-6.96e-03,3.7
-6.86e-03,3.74
-6.76e-03,3.74
-6.66e-03,3.74
-6.56e-03,3.74
-6.46e-03,3.74
-6.36e-03,3.74
-6.26e-03,3.7
-6.16e-03,3.74
-6.06e-03,3.74
-5.96e-03,3.7
-5.86e-03,3.7
-5.76e-03,3.74
-5.66e-03,3.7
-5.56e-03,3.7
-5.46e-03,3.7
-5.36e-03,3.7
-5.26e-03,3.7
-5.16e-03,3.7
-5.06e-03,3.66
-4.96e-03,3.7
-4.86e-03,3.7
-4.76e-03,3.7
-4.66e-03,3.7
-4.56e-03,3.7
-4.46e-03,3.74
-4.36e-03,3.7
-4.26e-03,3.7
-4.16e-03,3.7
-4.06e-03,3.74
-3.96e-03,3.7
-3.86e-03,3.7
-3.76e-03,3.7
-3.66e-03,3.66
-3.56e-03,3.7
-3.46e-03,3.66
-3.36e-03,3.7
-3.26e-03,3.7
-3.16e-03,3.74
-3.06e-03,3.7
-2.96e-03,3.74
-2.86e-03,3.74
-2.76e-03,3.7
-2.66e-03,3.7
-2.56e-03,3.7
-2.46e-03,3.74
-2.36e-03,3.7
-2.26e-03,3.7
-2.16e-03,3.7
-2.06e-03,3.74
-1.96e-03,3.74
-1.86e-03,3.74
-1.76e-03,3.74
-1.66e-03,3.74
-1.56e-03,3.7
-1.46e-03,3.7
-1.36e-03,3.74
-1.26e-03,3.7
-1.16e-03,3.74
-1.06e-03,3.7
-9.60e-04,3.66
-8.60e-04,3.7
-7.60e-04,3.7
-6.60e-04,3.74
-5.60e-04,3.74
-4.60e-04,3.7
-3.60e-04,3.74
-2.60e-04,3.7
-1.60e-04,3.7
-6.00e-05,3.7
4.00e-05,3.7
1.40e-04,3.7
2.40e-04,3.7
3.40e-04,3.7
4.40e-04,3.7
5.40e-04,3.7
6.40e-04,3.7
7.40e-04,3.7
8.40e-04,3.7
9.40e-04,3.74
1.04e-03,3.7
1.14e-03,3.7
1.24e-03,3.7
1.34e-03,3.7
1.44e-03,3.7
1.54e-03,3.7
1.64e-03,3.7
1.74e-03,3.7
1.84e-03,3.7
1.94e-03,3.7
2.04e-03,3.7
2.14e-03,3.7
2.24e-03,3.74
2.34e-03,3.7
2.44e-03,3.7
2.54e-03,3.7
2.64e-03,3.7
2.74e-03,3.7
2.84e-03,3.7
2.94e-03,3.74
3.04e-03,3.74
3.14e-03,3.7
3.24e-03,3.7
3.34e-03,3.74
3.44e-03,3.74
3.54e-03,3.7
3.64e-03,3.7
3.74e-03,3.7
3.84e-03,3.7
3.94e-03,3.7
4.04e-03,3.7
4.14e-03,3.74
4.24e-03,3.74
4.34e-03,3.7
4.44e-03,3.7
4.54e-03,3.7
4.64e-03,3.7
4.74e-03,3.7
4.84e-03,3.74
4.94e-03,3.7
5.04e-03,3.74
5.14e-03,3.7
5.24e-03,3.7
5.34e-03,3.7
5.44e-03,3.7
5.54e-03,3.74
5.64e-03,3.7
5.74e-03,3.74
5.84e-03,3.7
5.94e-03,3.74
6.04e-03,3.7
6.14e-03,3.66
6.24e-03,3.7
6.34e-03,3.7
6.44e-03,3.74
6.54e-03,3.7
6.64e-03,3.7
6.74e-03,3.7
6.84e-03,3.7
6.94e-03,3.7
7.04e-03,3.7
7.14e-03,3.7
7.24e-03,3.74
7.34e-03,3.74
7.44e-03,3.74
7.54e-03,3.7
7.64e-03,3.7
7.74e-03,3.7
7.84e-03,3.7
7.94e-03,3.7
8.04e-03,3.7
8.14e-03,3.74
8.24e-03,3.7
8.34e-03,3.74
8.44e-03,3.7
8.54e-03,3.7
8.64e-03,3.7
8.74e-03,3.66
8.84e-03,3.74
8.94e-03,3.74
9.04e-03,3.7
9.14e-03,3.74
9.24e-03,3.7
9.34e-03,3.7
9.44e-03,3.74
9.54e-03,3.66
9.64e-03,3.7
9.74e-03,3.74
9.84e-03,3.74
9.94e-03,3.74
1.00e-02,3.7
1.01e-02,3.7
1.02e-02,3.7
1.03e-02,3.74
1.04e-02,3.66
1.05e-02,3.7
1.06e-02,3.7
1.07e-02,3.7
1.08e-02,3.7
1.09e-02,3.7
1.10e-02,3.7
1.11e-02,3.7
1.12e-02,3.7
1.13e-02,3.66
1.14e-02,3.7
1.15e-02,3.74
1.16e-02,3.7
1.17e-02,3.74
1.18e-02,3.74
1.19e-02,3.74
1.20e-02,3.74
1.21e-02,3.7
1.22e-02,3.7
1.23e-02,3.74
1.24e-02,3.7
1.25e-02,3.66
1.26e-02,3.7
1.27e-02,3.74
1.28e-02,3.7
1.29e-02,3.74
1.30e-02,3.7
1.31e-02,3.7
1.32e-02,3.66
1.33e-02,3.7
1.34e-02,3.74
1.35e-02,3.7
1.36e-02,3.7
1.37e-02,3.7
1.38e-02,3.7
1.39e-02,3.7
1.40e-02,3.7
1.41e-02,3.7
1.42e-02,3.7
1.43e-02,3.7
1.44e-02,3.7
1.45e-02,3.7
1.46e-02,3.7
1.47e-02,3.7
1.48e-02,3.7
1.49e-02,3.7
1.50e-02,3.74
1.51e-02,3.7
1.52e-02,3.7
1.53e-02,3.7
1.54e-02,3.7
1.55e-02,3.7
1.56e-02,3.74
1.57e-02,3.7
1.58e-02,3.7
1.59e-02,3.74
1.60e-02,3.7
1.61e-02,3.7
1.62e-02,3.7
1.63e-02,3.7
1.64e-02,3.7
1.65e-02,3.74
1.66e-02,3.74
1.67e-02,3.74
1.68e-02,3.74
1.69e-02,3.7
1.70e-02,3.7
1.71e-02,3.7
1.72e-02,3.7
1.73e-02,3.7
1.74e-02,3.7
1.75e-02,3.74
1.76e-02,3.7
1.77e-02,3.7
1.78e-02,3.7
1.79e-02,3.74
1.80e-02,3.7
1.81e-02,3.74
1.82e-02,3.7
1.83e-02,3.74
1.84e-02,3.7
1.85e-02,3.7
1.86e-02,3.7
1.87e-02,3.7
1.88e-02,3.74
1.89e-02,3.7
1.90e-02,3.74
1.91e-02,3.74
1.92e-02,3.7
1.93e-02,3.66
1.94e-02,3.7
1.95e-02,3.7
1.96e-02,3.7
1.97e-02,3.74
1.98e-02,3.7
1.99e-02,3.7
2.00e-02,3.74
2.01e-02,3.7
2.02e-02,3.74
2.03e-02,3.7
2.04e-02,3.7
2.05e-02,3.7
2.06e-02,3.7
2.07e-02,3.74
2.08e-02,3.7
2.09e-02,3.7
2.10e-02,3.74
2.11e-02,3.7
2.12e-02,3.7
2.13e-02,3.7
2.14e-02,3.7
2.15e-02,3.74
2.16e-02,3.7
2.17e-02,3.7
2.18e-02,3.74
2.19e-02,3.7
2.20e-02,3.74
2.21e-02,3.7
2.22e-02,3.7
2.23e-02,3.7
2.24e-02,3.7
2.25e-02,3.7
2.26e-02,3.7
2.27e-02,3.7
2.28e-02,3.7
2.29e-02,3.7
2.30e-02,3.7
2.31e-02,3.74
2.32e-02,3.74
2.33e-02,3.74
2.34e-02,3.7
2.35e-02,3.7
2.36e-02,3.74
2.37e-02,3.74
2.38e-02,3.74
2.39e-02,3.7
2.40e-02,3.7
2.41e-02,3.74
2.42e-02,3.7
2.43e-02,3.7
2.44e-02,3.7
2.45e-02,3.74
2.46e-02,3.74
2.47e-02,3.7
2.48e-02,3.74
2.49e-02,3.74
2.50e-02,3.7
2.51e-02,3.7
2.52e-02,3.74
2.53e-02,3.7
2.54e-02,3.74
2.55e-02,3.7
2.56e-02,3.7
2.57e-02,3.7
2.58e-02,3.7
2.59e-02,3.74
2.60e-02,3.7
2.61e-02,3.74
2.62e-02,3.7
2.63e-02,3.74
2.64e-02,3.7
2.65e-02,3.7
2.66e-02,3.74
2.67e-02,3.7
2.68e-02,3.7
2.69e-02,3.7
2.70e-02,3.7
2.71e-02,3.7
2.72e-02,3.74
2.73e-02,3.7
2.74e-02,3.7
2.75e-02,3.7
2.76e-02,3.7
2.77e-02,3.7
2.78e-02,3.7
2.79e-02,3.7
2.80e-02,3.7
2.81e-02,3.7
2.82e-02,3.7
2.83e-02,3.7
2.84e-02,3.74
2.85e-02,3.7
2.86e-02,3.7
2.87e-02,3.7
2.88e-02,3.66
2.89e-02,3.74
2.90e-02,3.74
2.91e-02,3.74
2.92e-02,3.7
2.93e-02,3.74
2.94e-02,3.7
2.95e-02,3.7
2.96e-02,3.7
2.97e-02,3.7
2.98e-02,3.7
2.99e-02,3.7
3.00e-02,3.74
3.01e-02,3.7
3.02e-02,3.7
3.03e-02,3.66
3.04e-02,3.74
3.05e-02,3.7
3.06e-02,3.7
3.07e-02,3.74
3.08e-02,3.7
3.09e-02,3.74
3.10e-02,3.74
3.11e-02,3.74
3.12e-02,3.74
3.13e-02,3.7
3.14e-02,3.7
3.15e-02,3.7
3.16e-02,3.7
3.17e-02,3.7
3.18e-02,3.74
3.19e-02,3.7
3.20e-02,3.7
3.21e-02,3.7
3.22e-02,3.7
3.23e-02,3.7
3.24e-02,3.7
3.25e-02,3.74
3.26e-02,3.7
3.27e-02,3.7
3.28e-02,3.74
3.29e-02,3.7
3.30e-02,3.7
3.31e-02,3.74
3.32e-02,3.7
3.33e-02,3.7
3.34e-02,3.7
3.35e-02,3.74
3.36e-02,3.74
3.37e-02,3.7
3.38e-02,3.74
3.39e-02,3.74
3.40e-02,3.7
3.41e-02,3.7
3.42e-02,3.7
3.43e-02,3.7
3.44e-02,3.7
3.45e-02,3.7
3.46e-02,3.7
3.47e-02,3.7
3.48e-02,3.74
3.49e-02,3.7
3.50e-02,3.7
3.51e-02,3.7
3.52e-02,3.7
3.53e-02,3.7
3.54e-02,3.7
3.55e-02,3.7
3.56e-02,3.7
3.57e-02,3.7
3.58e-02,3.7
3.59e-02,3.7
3.60e-02,3.7
3.61e-02,3.7
3.62e-02,3.7
3.63e-02,3.7
3.64e-02,3.7
3.65e-02,3.74
3.66e-02,3.7
3.67e-02,3.7
3.68e-02,3.7
3.69e-02,3.7
3.70e-02,3.7
3.71e-02,3.7
3.72e-02,3.7
3.73e-02,3.7
3.74e-02,3.74
3.75e-02,3.74
3.76e-02,3.7
3.77e-02,3.7
3.78e-02,3.7
3.79e-02,3.74
3.80e-02,3.7
3.81e-02,3.7
3.82e-02,3.7
3.83e-02,3.7
3.84e-02,3.66
3.85e-02,3.7
3.86e-02,3.7
3.87e-02,3.7
3.88e-02,3.7
3.89e-02,3.7
3.90e-02,3.7
3.91e-02,3.7
3.92e-02,3.74
3.93e-02,3.7
3.94e-02,3.7
3.95e-02,3.7
3.96e-02,3.7
3.97e-02,3.7
3.98e-02,3.7
3.99e-02,3.7
4.00e-02,3.7
4.01e-02,3.74
4.02e-02,3.7
4.03e-02,3.7
4.04e-02,3.7
4.05e-02,3.74
4.06e-02,3.7
4.07e-02,3.74
4.08e-02,3.66
4.09e-02,3.7
4.10e-02,3.7
4.11e-02,3.74
4.12e-02,3.7
4.13e-02,3.66
4.14e-02,3.74
4.15e-02,3.7
4.16e-02,3.7
4.17e-02,3.7
4.18e-02,3.7
4.19e-02,3.7
4.20e-02,3.7
4.21e-02,3.7
4.22e-02,3.7
4.23e-02,3.7
4.24e-02,3.7
4.25e-02,3.7
4.26e-02,3.7
4.27e-02,3.7
4.28e-02,3.7
4.29e-02,3.7
4.30e-02,3.7
4.31e-02,3.7
4.32e-02,3.7
4.33e-02,3.74
4.34e-02,3.74
4.35e-02,3.7
4.36e-02,3.74
4.37e-02,3.7
4.38e-02,3.7
4.39e-02,3.74
4.40e-02,3.7
4.41e-02,3.7
4.42e-02,3.7
4.43e-02,3.7
4.44e-02,3.66
4.45e-02,3.7
4.46e-02,3.66
4.47e-02,3.7
4.48e-02,3.7
4.49e-02,3.7
4.50e-02,3.74
4.51e-02,3.74
4.52e-02,3.7
4.53e-02,3.74
4.54e-02,3.7
4.55e-02,3.7
4.56e-02,3.74
4.57e-02,3.7
4.58e-02,3.7
4.59e-02,3.7
4.60e-02,3.7
4.61e-02,3.7
4.62e-02,3.7
4.63e-02,3.7
4.64e-02,3.74
4.65e-02,3.7
4.66e-02,3.7
4.67e-02,3.7
4.68e-02,3.7
4.69e-02,3.74
4.70e-02,3.7
4.71e-02,3.7
4.72e-02,3.7
4.73e-02,3.7
4.74e-02,3.7
4.75e-02,3.7
4.76e-02,3.7
4.77e-02,3.7
4.78e-02,3.7
4.79e-02,3.7
4.80e-02,3.7
4.81e-02,3.74
4.82e-02,3.7
4.83e-02,3.74
4.84e-02,3.74
4.85e-02,3.7
4.86e-02,3.74
4.87e-02,3.74
4.88e-02,3.7
4.89e-02,3.7
4.90e-02,3.7
4.91e-02,3.7
4.92e-02,3.7
4.93e-02,3.7
4.94e-02,3.74
4.95e-02,3.74
4.96e-02,3.7
4.97e-02,3.7
4.98e-02,3.7
4.99e-02,3.74

