Model,MDO34
-1.450e-07,3.74
-1.446e-07,3.74
-1.442e-07,3.74
-1.438e-07,3.74
-1.434e-07,3.74
-1.430e-07,3.74
-1.426e-07,3.74
-1.422e-07,3.74
-1.418e-07,3.74
-1.414e-07,3.74
-1.410e-07,3.74
-1.406e-07,3.74
-1.402e-07,3.74
-1.398e-07,3.74
-1.394e-07,3.74
-1.390e-07,3.74
-1.386e-07,3.74
-1.382e-07,3.74
-1.378e-07,3.74
-1.374e-07,3.74
-1.370e-07,3.74
-1.366e-07,3.74
-1.362e-07,3.74
-1.358e-07,3.74
-1.354e-07,3.74
-1.350e-07,3.74
-1.346e-07,3.78
-1.342e-07,3.74
-1.338e-07,3.7
-1.334e-07,3.74
-1.330e-07,3.74
-1.326e-07,3.74
-1.322e-07,3.74
-1.318e-07,3.74
-1.314e-07,3.74
-1.310e-07,3.74
-1.306e-07,3.74
-1.302e-07,3.78
-1.298e-07,3.74
-1.294e-07,3.74
-1.290e-07,3.74
-1.286e-07,3.74
-1.282e-07,3.74
-1.278e-07,3.74
-1.274e-07,3.74
-1.270e-07,3.74
-1.266e-07,3.74
-1.262e-07,3.7
-1.258e-07,3.74
-1.254e-07,3.78
-1.250e-07,3.74
-1.246e-07,3.74
-1.242e-07,3.74
-1.238e-07,3.74
-1.234e-07,3.7
-1.230e-07,3.74
-1.226e-07,3.74
-1.222e-07,3.74
-1.218e-07,3.74
-1.214e-07,3.74
-1.210e-07,3.7
-1.206e-07,3.74
-1.202e-07,3.74
-1.198e-07,3.74
-1.194e-07,3.74
-1.190e-07,3.74
-1.186e-07,3.74
-1.182e-07,3.74
-1.178e-07,3.74
-1.174e-07,3.74
-1.170e-07,3.74
-1.166e-07,3.74
-1.162e-07,3.74
-1.158e-07,3.7
-1.154e-07,3.7
-1.150e-07,3.7
-1.146e-07,3.74
-1.142e-07,3.74
-1.138e-07,3.74
-1.134e-07,3.74
-1.130e-07,3.74
-1.126e-07,3.74
-1.122e-07,3.74
-1.118e-07,3.74
-1.114e-07,3.74
-1.110e-07,3.74
-1.106e-07,3.74
-1.102e-07,3.74
-1.098e-07,3.74
-1.094e-07,3.74
-1.090e-07,3.74
-1.086e-07,3.74
-1.082e-07,3.74
-1.078e-07,3.74
-1.074e-07,3.74
-1.070e-07,3.74
-1.066e-07,3.74
-1.062e-07,3.74
-1.058e-07,3.78
-1.054e-07,3.74
-1.050e-07,3.74
-1.046e-07,3.74
-1.042e-07,3.74
-1.038e-07,3.74
-1.034e-07,3.74
-1.030e-07,3.74
-1.026e-07,3.74
-1.022e-07,3.74
-1.018e-07,3.74
-1.014e-07,3.74
-1.010e-07,3.74
-1.006e-07,3.74
-1.002e-07,3.74
-9.984e-08,3.74
-9.944e-08,3.74
-9.904e-08,3.74
-9.864e-08,3.74
-9.824e-08,3.74
-9.784e-08,3.74
-9.744e-08,3.74
-9.704e-08,3.74
-9.664e-08,3.74
-9.624e-08,3.74
-9.584e-08,3.74
-9.544e-08,3.74
-9.504e-08,3.7
-9.464e-08,3.74
-9.424e-08,3.7
-9.384e-08,3.74
-9.344e-08,3.74
-9.304e-08,3.74
-9.264e-08,3.74
-9.224e-08,3.7
-9.184e-08,3.78
-9.144e-08,3.74
-9.104e-08,3.74
-9.064e-08,3.74
-9.024e-08,3.74
-8.984e-08,3.7
-8.944e-08,3.7
-8.904e-08,3.74
-8.864e-08,3.74
-8.824e-08,3.78
-8.784e-08,3.74
-8.744e-08,3.74
-8.704e-08,3.78
-8.664e-08,3.78
-8.624e-08,3.78
-8.584e-08,3.74
-8.544e-08,3.74
-8.504e-08,3.74
-8.464e-08,3.74
-8.424e-08,3.74
-8.384e-08,3.74
-8.344e-08,3.74
-8.304e-08,3.74
-8.264e-08,3.7
-8.224e-08,3.74
-8.184e-08,3.7
-8.144e-08,3.74
-8.104e-08,3.7
-8.064e-08,3.7
-8.024e-08,3.7
-7.984e-08,3.74
-7.944e-08,3.74
-7.904e-08,3.78
-7.864e-08,3.74
-7.824e-08,3.7
-7.784e-08,3.74
-7.744e-08,3.74
-7.704e-08,3.74
-7.664e-08,3.74
-7.624e-08,3.74
-7.584e-08,3.74
-7.544e-08,3.74
-7.504e-08,3.74
-7.464e-08,3.7
-7.424e-08,3.74
-7.384e-08,3.7
-7.344e-08,3.74
-7.304e-08,3.74
-7.264e-08,3.74
-7.224e-08,3.74
-7.184e-08,3.74
-7.144e-08,3.78
-7.104e-08,3.74
-7.064e-08,3.74
-7.024e-08,3.74
-6.984e-08,3.7
-6.944e-08,3.74
-6.904e-08,3.74
-6.864e-08,3.74
-6.824e-08,3.78
-6.784e-08,3.74
-6.744e-08,3.74
-6.704e-08,3.74
-6.664e-08,3.74
-6.624e-08,3.74
-6.584e-08,3.74
-6.544e-08,3.7
-6.504e-08,3.7
-6.464e-08,3.7
-6.424e-08,3.74
-6.384e-08,3.74
-6.344e-08,3.74
-6.304e-08,3.78
-6.264e-08,3.74
-6.224e-08,3.74
-6.184e-08,3.74
-6.144e-08,3.74
-6.104e-08,3.78
-6.064e-08,3.7
-6.024e-08,3.74
-5.984e-08,3.74
-5.944e-08,3.74
-5.904e-08,3.74
-5.864e-08,3.74
-5.824e-08,3.74
-5.784e-08,3.74
-5.744e-08,3.74
-5.704e-08,3.74
-5.664e-08,3.74
-5.624e-08,3.74
-5.584e-08,3.74
-5.544e-08,3.7
-5.504e-08,3.74
-5.464e-08,3.74
-5.424e-08,3.74
-5.384e-08,3.74
-5.344e-08,3.74
-5.304e-08,3.74
-5.264e-08,3.74
-5.224e-08,3.7
-5.184e-08,3.7
-5.144e-08,3.74
-5.104e-08,3.74
-5.064e-08,3.74
-5.024e-08,3.7
-4.984e-08,3.74
-4.944e-08,3.74
-4.904e-08,3.74
-4.864e-08,3.74
-4.824e-08,3.7
-4.784e-08,3.7
-4.744e-08,3.7
-4.704e-08,3.74
-4.664e-08,3.74
-4.624e-08,3.74
-4.584e-08,3.74
-4.544e-08,3.74
-4.504e-08,3.74
-4.464e-08,3.74
-4.424e-08,3.78
-4.384e-08,3.7
-4.344e-08,3.7
-4.304e-08,3.74
-4.264e-08,3.74
-4.224e-08,3.7
-4.184e-08,3.7
-4.144e-08,3.7
-4.104e-08,3.7
-4.064e-08,3.74
-4.024e-08,3.74
-3.984e-08,3.74
-3.944e-08,3.74
-3.904e-08,3.74
-3.864e-08,3.74
-3.824e-08,3.74
-3.784e-08,3.74
-3.744e-08,3.74
-3.704e-08,3.78
-3.664e-08,3.74
-3.624e-08,3.7
-3.584e-08,3.74
-3.544e-08,3.74
-3.504e-08,3.74
-3.464e-08,3.74
-3.424e-08,3.74
-3.384e-08,3.74
-3.344e-08,3.74
-3.304e-08,3.74
-3.264e-08,3.74
-3.224e-08,3.74
-3.184e-08,3.74
-3.144e-08,3.74
-3.104e-08,3.78
-3.064e-08,3.74
-3.024e-08,3.74
-2.984e-08,3.7
-2.944e-08,3.74
-2.904e-08,3.74
-2.864e-08,3.7
-2.824e-08,3.7
-2.784e-08,3.74
-2.744e-08,3.7
-2.704e-08,3.7
-2.664e-08,3.74
-2.624e-08,3.74
-2.584e-08,3.74
-2.544e-08,3.74
-2.504e-08,3.74
-2.464e-08,3.74
-2.424e-08,3.78
-2.384e-08,3.74
-2.344e-08,3.78
-2.304e-08,3.7
-2.264e-08,3.78
-2.224e-08,3.78
-2.184e-08,3.7
-2.144e-08,3.74
-2.104e-08,3.74
-2.064e-08,3.74
-2.024e-08,3.74
-1.984e-08,3.74
-1.944e-08,3.74
-1.904e-08,3.74
-1.864e-08,3.74
-1.824e-08,3.74
-1.784e-08,3.74
-1.744e-08,3.74
-1.704e-08,3.74
-1.664e-08,3.74
-1.624e-08,3.74
-1.584e-08,3.74
-1.544e-08,3.7
-1.504e-08,3.74
-1.464e-08,3.74
-1.424e-08,3.74
-1.384e-08,3.78
-1.344e-08,3.74
-1.304e-08,3.74
-1.264e-08,3.7
-1.224e-08,3.74
-1.184e-08,3.74
-1.144e-08,3.74
-1.104e-08,3.7
-1.064e-08,3.74
-1.024e-08,3.7
-9.840e-09,3.74
-9.440e-09,3.74
-9.040e-09,3.7
-8.640e-09,3.7
-8.240e-09,3.7
-7.840e-09,3.74
-7.440e-09,3.74
-7.040e-09,3.74
-6.640e-09,3.74
-6.240e-09,3.74
-5.840e-09,3.74
-5.440e-09,3.74
-5.040e-09,3.78
-4.640e-09,3.74
-4.240e-09,3.78
-3.840e-09,3.74
-3.440e-09,3.78
-3.040e-09,3.78
-2.640e-09,3.74
-2.240e-09,3.7
-1.840e-09,3.74
-1.440e-09,3.74
-1.040e-09,3.74
-6.400e-10,3.74
-2.400e-10,3.74
1.600e-10,3.78
5.600e-10,3.78
9.600e-10,3.74
1.360e-09,3.74
1.760e-09,3.74
2.160e-09,3.74
2.560e-09,3.74
2.960e-09,3.74
3.360e-09,3.74
3.760e-09,3.74
4.160e-09,3.74
4.560e-09,3.74
4.960e-09,3.78
5.360e-09,3.74
5.760e-09,3.74
6.160e-09,3.74
6.560e-09,3.7
6.960e-09,3.74
7.360e-09,3.74
7.760e-09,3.74
8.160e-09,3.74
8.560e-09,3.7
8.960e-09,3.74
9.360e-09,3.74
9.760e-09,3.74
1.016e-08,3.74
1.056e-08,3.74
1.096e-08,3.7
1.136e-08,3.74
1.176e-08,3.74
1.216e-08,3.7
1.256e-08,3.74
1.296e-08,3.74
1.336e-08,3.7
1.376e-08,3.74
1.416e-08,3.74
1.456e-08,3.74
1.496e-08,3.74
1.536e-08,3.74
1.576e-08,3.74
1.616e-08,3.74
1.656e-08,3.74
1.696e-08,3.74
1.736e-08,3.74
1.776e-08,3.74
1.816e-08,3.74
1.856e-08,3.74
1.896e-08,3.74
1.936e-08,3.7
1.976e-08,3.7
2.016e-08,3.74
2.056e-08,3.74
2.096e-08,3.74
2.136e-08,3.78
2.176e-08,3.74
2.216e-08,3.74
2.256e-08,3.74
2.296e-08,3.74
2.336e-08,3.74
2.376e-08,3.74
2.416e-08,3.74
2.456e-08,3.74
2.496e-08,3.78
2.536e-08,3.74
2.576e-08,3.74
2.616e-08,3.74
2.656e-08,3.74
2.696e-08,3.74
2.736e-08,3.74
2.776e-08,3.74
2.816e-08,3.74
2.856e-08,3.74
2.896e-08,3.74
2.936e-08,3.74
2.976e-08,3.74
3.016e-08,3.74
3.056e-08,3.74
3.096e-08,3.74
3.136e-08,3.74
3.176e-08,3.78
3.216e-08,3.78
3.256e-08,3.78
3.296e-08,3.74
3.336e-08,3.74
3.376e-08,3.74
3.416e-08,3.78
3.456e-08,3.74
3.496e-08,3.78
3.536e-08,3.74
3.576e-08,3.74
3.616e-08,3.74
3.656e-08,3.74
3.696e-08,3.74
3.736e-08,3.74
3.776e-08,3.74
3.816e-08,3.74
3.856e-08,3.74
3.896e-08,3.74
3.936e-08,3.7
3.976e-08,3.74
4.016e-08,3.74
4.056e-08,3.74
4.096e-08,3.74
4.136e-08,3.78
4.176e-08,3.74
4.216e-08,3.7
4.256e-08,3.7
4.296e-08,3.74
4.336e-08,3.74
4.376e-08,3.74
4.416e-08,3.74
4.456e-08,3.7
4.496e-08,3.74
4.536e-08,3.74
4.576e-08,3.74
4.616e-08,3.74
4.656e-08,3.7
4.696e-08,3.74
4.736e-08,3.74
4.776e-08,3.78
4.816e-08,3.74
4.856e-08,3.78
4.896e-08,3.74
4.936e-08,3.74
4.976e-08,3.78
5.016e-08,3.74
5.056e-08,3.74
5.096e-08,3.74
5.136e-08,3.74
5.176e-08,3.74
5.216e-08,3.74
5.256e-08,3.78
5.296e-08,3.74
5.336e-08,3.74
5.376e-08,3.74
5.416e-08,3.74
5.456e-08,3.74
5.496e-08,3.74
5.536e-08,3.7
5.576e-08,3.74
5.616e-08,3.7
5.656e-08,3.78
5.696e-08,3.74
5.736e-08,3.74
5.776e-08,3.78
5.816e-08,3.74
5.856e-08,3.74
5.896e-08,3.74
5.936e-08,3.74
5.976e-08,3.74
6.016e-08,3.74
6.056e-08,3.74
6.096e-08,3.74
6.136e-08,3.74
6.176e-08,3.74
6.216e-08,3.7
6.256e-08,3.74
6.296e-08,3.78
6.336e-08,3.74
6.376e-08,3.74
6.416e-08,3.74
6.456e-08,3.74
6.496e-08,3.74
6.536e-08,3.7
6.576e-08,3.7
6.616e-08,3.7
6.656e-08,3.74
6.696e-08,3.74
6.736e-08,3.7
6.776e-08,3.74
6.816e-08,3.74
6.856e-08,3.74
6.896e-08,3.7
6.936e-08,3.74
6.976e-08,3.74
7.016e-08,3.74
7.056e-08,3.74
7.096e-08,3.74
7.136e-08,3.74
7.176e-08,3.74
7.216e-08,3.74
7.256e-08,3.78
7.296e-08,3.74
7.336e-08,3.74
7.376e-08,3.74
7.416e-08,3.74
7.456e-08,3.74
7.496e-08,3.74
7.536e-08,3.7
7.576e-08,3.74
7.616e-08,3.74
7.656e-08,3.74
7.696e-08,3.74
7.736e-08,3.74
7.776e-08,3.74
7.816e-08,3.7
7.856e-08,3.74
7.896e-08,3.74
7.936e-08,3.74
7.976e-08,3.74
8.016e-08,3.74
8.056e-08,3.74
8.096e-08,3.74
8.136e-08,3.74
8.176e-08,3.74
8.216e-08,3.74
8.256e-08,3.74
8.296e-08,3.74
8.336e-08,3.74
8.376e-08,3.7
8.416e-08,3.74
8.456e-08,3.74
8.496e-08,3.74
8.536e-08,3.7
8.576e-08,3.74
8.616e-08,3.74
8.656e-08,3.74
8.696e-08,3.74
8.736e-08,3.74
8.776e-08,3.74
8.816e-08,3.74
8.856e-08,3.78
8.896e-08,3.74
8.936e-08,3.78
8.976e-08,3.74
9.016e-08,3.78
9.056e-08,3.74
9.096e-08,3.74
9.136e-08,3.74
9.176e-08,3.7
9.216e-08,3.74
9.256e-08,3.74
9.296e-08,3.74
9.336e-08,3.74
9.376e-08,3.74
9.416e-08,3.74
9.456e-08,3.7
9.496e-08,3.7
9.536e-08,3.74
9.576e-08,3.74
9.616e-08,3.74
9.656e-08,3.74
9.696e-08,3.7
9.736e-08,3.74
9.776e-08,3.74
9.816e-08,3.74
9.856e-08,3.74
9.896e-08,3.74
9.936e-08,3.7
9.976e-08,3.74
1.002e-07,3.7
1.006e-07,3.7
1.010e-07,3.74
1.014e-07,3.74
1.018e-07,3.74
1.022e-07,3.74
1.026e-07,3.74
1.030e-07,3.74
1.034e-07,3.74
1.038e-07,3.78
1.042e-07,3.74
1.046e-07,3.74
1.050e-07,3.74
1.054e-07,3.74
1.058e-07,3.74
1.062e-07,3.74
1.066e-07,3.74
1.070e-07,3.78
1.074e-07,3.78
1.078e-07,3.74
1.082e-07,3.74
1.086e-07,3.74
1.090e-07,3.74
1.094e-07,3.78
1.098e-07,3.74
1.102e-07,3.74
1.106e-07,3.7
1.110e-07,3.74
1.114e-07,3.74
1.118e-07,3.74
1.122e-07,3.78
1.126e-07,3.74
1.130e-07,3.78
1.134e-07,3.78
1.138e-07,3.74
1.142e-07,3.74
1.146e-07,3.74
1.150e-07,3.74
1.154e-07,3.74
1.158e-07,3.74
1.162e-07,3.7
1.166e-07,3.74
1.170e-07,3.74
1.174e-07,3.74
1.178e-07,3.74
1.182e-07,3.74
1.186e-07,3.78
1.190e-07,3.74
1.194e-07,3.74
1.198e-07,3.74
1.202e-07,3.7
1.206e-07,3.74
1.210e-07,3.74
1.214e-07,3.74
1.218e-07,3.74
1.222e-07,3.74
1.226e-07,3.74
1.230e-07,3.74
1.234e-07,3.74
1.238e-07,3.74
1.242e-07,3.74
1.246e-07,3.74
1.250e-07,3.74
1.254e-07,3.74
1.258e-07,3.74
1.262e-07,3.74
1.266e-07,3.74
1.270e-07,3.7
1.274e-07,3.74
1.278e-07,3.74
1.282e-07,3.7
1.286e-07,3.74
1.290e-07,3.7
1.294e-07,3.74
1.298e-07,3.7
1.302e-07,3.74
1.306e-07,3.74
1.310e-07,3.74
1.314e-07,3.78
1.318e-07,3.74
1.322e-07,3.74
1.326e-07,3.74
1.330e-07,3.74
1.334e-07,3.74
1.338e-07,3.74
1.342e-07,3.74
1.346e-07,3.74
1.350e-07,3.7
1.354e-07,3.78
1.358e-07,3.74
1.362e-07,3.74
1.366e-07,3.78
1.370e-07,3.74
1.374e-07,3.74
1.378e-07,3.74
1.382e-07,3.7
1.386e-07,3.74
1.390e-07,3.74
1.394e-07,3.7
1.398e-07,3.7
1.402e-07,3.7
1.406e-07,3.7
1.410e-07,3.7
1.414e-07,3.7
1.418e-07,3.74
1.422e-07,3.78
1.426e-07,3.74
1.430e-07,3.74
1.434e-07,3.74
1.438e-07,3.74
1.442e-07,3.74
1.446e-07,3.74
1.450e-07,3.7
1.454e-07,3.74
1.458e-07,3.74
1.462e-07,3.7
1.466e-07,3.78
1.470e-07,3.74
1.474e-07,3.7
1.478e-07,3.74
1.482e-07,3.7
1.486e-07,3.74
1.490e-07,3.7
1.494e-07,3.74
1.498e-07,3.74
1.502e-07,3.74
1.506e-07,3.74
1.510e-07,3.74
1.514e-07,3.78
1.518e-07,3.7
1.522e-07,3.74
1.526e-07,3.78
1.530e-07,3.74
1.534e-07,3.74
1.538e-07,3.74
1.542e-07,3.74
1.546e-07,3.7
1.550e-07,3.74
1.554e-07,3.74
1.558e-07,3.7
1.562e-07,3.74
1.566e-07,3.74
1.570e-07,3.7
1.574e-07,3.7
1.578e-07,3.7
1.582e-07,3.74
1.586e-07,3.74
1.590e-07,3.74
1.594e-07,3.74
1.598e-07,3.74
1.602e-07,3.74
1.606e-07,3.74
1.610e-07,3.7
1.614e-07,3.74
1.618e-07,3.78
1.622e-07,3.74
1.626e-07,3.74
1.630e-07,3.7
1.634e-07,3.7
1.638e-07,3.7
1.642e-07,3.74
1.646e-07,3.74
1.650e-07,3.7
1.654e-07,3.7
1.658e-07,3.7
1.662e-07,3.74
1.666e-07,3.74
1.670e-07,3.78
1.674e-07,3.78
1.678e-07,3.74
1.682e-07,3.74
1.686e-07,3.74
1.690e-07,3.7
1.694e-07,3.7
1.698e-07,3.74
1.702e-07,3.7
1.706e-07,3.7
1.710e-07,3.7
1.714e-07,3.7
1.718e-07,3.7
1.722e-07,3.74
1.726e-07,3.74
1.730e-07,3.74
1.734e-07,3.74
1.738e-07,3.74
1.742e-07,3.74
1.746e-07,3.7
1.750e-07,3.7
1.754e-07,3.74
1.758e-07,3.78
1.762e-07,3.74
1.766e-07,3.74
1.770e-07,3.7
1.774e-07,3.78
1.778e-07,3.74
1.782e-07,3.74
1.786e-07,3.7
1.790e-07,3.7
1.794e-07,3.7
1.798e-07,3.74
1.802e-07,3.74
1.806e-07,3.74
1.810e-07,3.74
1.814e-07,3.74
1.818e-07,3.74
1.822e-07,3.74
1.826e-07,3.74
1.830e-07,3.74
1.834e-07,3.74
1.838e-07,3.78
1.842e-07,3.74
1.846e-07,3.7
1.850e-07,3.74
1.854e-07,3.7
1.858e-07,3.74
1.862e-07,3.74
1.866e-07,3.74
1.870e-07,3.74
1.874e-07,3.74
1.878e-07,3.7
1.882e-07,3.7
1.886e-07,3.74
1.890e-07,3.74
1.894e-07,3.78
1.898e-07,3.74
1.902e-07,3.74
1.906e-07,3.74
1.910e-07,3.74
1.914e-07,3.74
1.918e-07,3.78
1.922e-07,3.74
1.926e-07,3.74
1.930e-07,3.74
1.934e-07,3.74
1.938e-07,3.74
1.942e-07,3.7
1.946e-07,3.74
1.950e-07,3.74
1.954e-07,3.78
1.958e-07,3.74
1.962e-07,3.74
1.966e-07,3.74
1.970e-07,3.74
1.974e-07,3.74
1.978e-07,3.78

