Model,MDO34
-1.428e+00,3.7
-1.424e+00,3.74
-1.420e+00,3.74
-1.416e+00,3.74
-1.412e+00,3.74
-1.408e+00,3.74
-1.404e+00,3.74
-1.400e+00,3.74
-1.396e+00,3.78
-1.392e+00,3.74
-1.388e+00,3.7
-1.384e+00,3.74
-1.380e+00,3.74
-1.376e+00,3.74
-1.372e+00,3.74
-1.368e+00,3.74
-1.364e+00,3.74
-1.360e+00,3.74
-1.356e+00,3.74
-1.352e+00,3.74
-1.348e+00,3.74
-1.344e+00,3.74
-1.340e+00,3.78
-1.336e+00,3.74
-1.332e+00,3.78
-1.328e+00,3.74
-1.324e+00,3.78
-1.320e+00,3.74
-1.316e+00,3.78
-1.312e+00,3.74
-1.308e+00,3.74
-1.304e+00,3.74
-1.300e+00,3.74
-1.296e+00,3.74
-1.292e+00,3.78
-1.288e+00,3.74
-1.284e+00,3.74
-1.280e+00,3.74
-1.276e+00,3.74
-1.272e+00,3.74
-1.268e+00,3.74
-1.264e+00,3.78
-1.260e+00,3.74
-1.256e+00,3.78
-1.252e+00,3.74
-1.248e+00,3.78
-1.244e+00,3.78
-1.240e+00,3.74
-1.236e+00,3.78
-1.232e+00,3.78
-1.228e+00,3.78
-1.224e+00,3.74
-1.220e+00,3.74
-1.216e+00,3.74
-1.212e+00,3.78
-1.208e+00,3.74
-1.204e+00,3.74
-1.200e+00,3.74
-1.196e+00,3.7
-1.192e+00,3.74
-1.188e+00,3.7
-1.184e+00,3.74
-1.180e+00,3.74
-1.176e+00,3.7
-1.172e+00,3.74
-1.168e+00,3.7
-1.164e+00,3.74
-1.160e+00,3.74
-1.156e+00,3.7
-1.152e+00,3.74
-1.148e+00,3.7
-1.144e+00,3.7
-1.140e+00,3.74
-1.136e+00,3.7
-1.132e+00,3.78
-1.128e+00,3.74
-1.124e+00,3.74
-1.120e+00,3.74
-1.116e+00,3.74
-1.112e+00,3.74
-1.108e+00,3.74
-1.104e+00,3.74
-1.100e+00,3.74
-1.096e+00,3.78
-1.092e+00,3.74
-1.088e+00,3.74
-1.084e+00,3.74
-1.080e+00,3.74
-1.076e+00,3.74
-1.072e+00,3.7
-1.068e+00,3.74
-1.064e+00,3.7
-1.060e+00,3.7
-1.056e+00,3.7
-1.052e+00,3.7
-1.048e+00,3.74
-1.044e+00,3.74
-1.040e+00,3.74
-1.036e+00,3.74
-1.032e+00,3.7
-1.028e+00,3.78
-1.024e+00,3.74
-1.020e+00,3.74
-1.016e+00,3.74
-1.012e+00,3.78
-1.008e+00,3.74
-1.004e+00,3.74
-1.000e+00,3.74
-9.960e-01,3.74
-9.920e-01,3.74
-9.880e-01,3.74
-9.840e-01,3.74
-9.800e-01,3.74
-9.760e-01,3.78
-9.720e-01,3.74
-9.680e-01,3.74
-9.640e-01,3.74
-9.600e-01,3.74
-9.560e-01,3.74
-9.520e-01,3.78
-9.480e-01,3.74
-9.440e-01,3.74
-9.400e-01,3.74
-9.360e-01,3.74
-9.320e-01,3.74
-9.280e-01,3.74
-9.240e-01,3.78
-9.200e-01,3.74
-9.160e-01,3.74
-9.120e-01,3.74
-9.080e-01,3.74
-9.040e-01,3.7
-9.000e-01,3.74
-8.960e-01,3.7
-8.920e-01,3.78
-8.880e-01,3.74
-8.840e-01,3.78
-8.800e-01,3.74
-8.760e-01,3.78
-8.720e-01,3.74
-8.680e-01,3.74
-8.640e-01,3.78
-8.600e-01,3.74
-8.560e-01,3.74
-8.520e-01,3.7
-8.480e-01,3.74
-8.440e-01,3.74
-8.400e-01,3.74
-8.360e-01,3.7
-8.320e-01,3.74
-8.280e-01,3.74
-8.240e-01,3.74
-8.200e-01,3.74
-8.160e-01,3.74
-8.120e-01,3.78
-8.080e-01,3.74
-8.040e-01,3.74
-8.000e-01,3.74
-7.960e-01,3.74
-7.920e-01,3.74
-7.880e-01,3.7
-7.840e-01,3.78
-7.800e-01,3.74
-7.760e-01,3.74
-7.720e-01,3.74
-7.680e-01,3.74
-7.640e-01,3.7
-7.600e-01,3.7
-7.560e-01,3.74
-7.520e-01,3.78
-7.480e-01,3.74
-7.440e-01,3.78
-7.400e-01,3.78
-7.360e-01,3.74
-7.320e-01,3.74
-7.280e-01,3.74
-7.240e-01,3.78
-7.200e-01,3.74
-7.160e-01,3.74
-7.120e-01,3.78
-7.080e-01,3.74
-7.040e-01,3.74
-7.000e-01,3.74
-6.960e-01,3.7
-6.920e-01,3.78
-6.880e-01,3.74
-6.840e-01,3.74
-6.800e-01,3.74
-6.760e-01,3.74
-6.720e-01,3.78
-6.680e-01,3.74
-6.640e-01,3.74
-6.600e-01,3.74
-6.560e-01,3.74
-6.520e-01,3.74
-6.480e-01,3.74
-6.440e-01,3.74
-6.400e-01,3.7
-6.360e-01,3.74
-6.320e-01,3.7
-6.280e-01,3.78
-6.240e-01,3.74
-6.200e-01,3.74
-6.160e-01,3.74
-6.120e-01,3.74
-6.080e-01,3.74
-6.040e-01,3.74
-6.000e-01,3.74
-5.960e-01,3.74
-5.920e-01,3.74
-5.880e-01,3.74
-5.840e-01,3.74
-5.800e-01,3.74
-5.760e-01,3.74
-5.720e-01,3.74
-5.680e-01,3.74
-5.640e-01,3.74
-5.600e-01,3.7
-5.560e-01,3.74
-5.520e-01,3.78
-5.480e-01,3.74
-5.440e-01,3.74
-5.400e-01,3.74
-5.360e-01,3.78
-5.320e-01,3.74
-5.280e-01,3.74
-5.240e-01,3.7
-5.200e-01,3.74
-5.160e-01,3.74
-5.120e-01,3.74
-5.080e-01,3.74
-5.040e-01,3.74
-5.000e-01,3.78
-4.960e-01,3.74
-4.920e-01,3.74
-4.880e-01,3.74
-4.840e-01,3.74
-4.800e-01,3.74
-4.760e-01,3.74
-4.720e-01,3.74
-4.680e-01,3.74
-4.640e-01,3.74
-4.600e-01,3.74
-4.560e-01,3.74
-4.520e-01,3.78
-4.480e-01,3.78
-4.440e-01,3.78
-4.400e-01,3.74
-4.360e-01,3.74
-4.320e-01,3.74
-4.280e-01,3.74
-4.240e-01,3.66
-4.200e-01,3.74
-4.160e-01,3.74
-4.120e-01,3.7
-4.080e-01,3.78
-4.040e-01,3.74
-4.000e-01,3.78
-3.960e-01,3.74
-3.920e-01,3.74
-3.880e-01,3.7
-3.840e-01,3.78
-3.800e-01,3.74
-3.760e-01,3.74
-3.720e-01,3.74
-3.680e-01,3.74
-3.640e-01,3.7
-3.600e-01,3.74
-3.560e-01,3.7
-3.520e-01,3.74
-3.480e-01,3.74
-3.440e-01,3.74
-3.400e-01,3.74
-3.360e-01,3.7
-3.320e-01,3.74
-3.280e-01,3.74
-3.240e-01,3.74
-3.200e-01,3.74
-3.160e-01,3.74
-3.120e-01,3.74
-3.080e-01,3.7
-3.040e-01,3.7
-3.000e-01,3.78
-2.960e-01,3.7
-2.920e-01,3.7
-2.880e-01,3.7
-2.840e-01,3.74
-2.800e-01,3.74
-2.760e-01,3.74
-2.720e-01,3.74
-2.680e-01,3.74
-2.640e-01,3.74
-2.600e-01,3.74
-2.560e-01,3.7
-2.520e-01,3.74
-2.480e-01,3.7
-2.440e-01,3.74
-2.400e-01,3.74
-2.360e-01,3.7
-2.320e-01,3.74
-2.280e-01,3.7
-2.240e-01,3.74
-2.200e-01,3.74
-2.160e-01,3.7
-2.120e-01,3.74
-2.080e-01,3.74
-2.040e-01,3.74
-2.000e-01,3.74
-1.960e-01,3.74
-1.920e-01,3.74
-1.880e-01,3.74
-1.840e-01,3.74
-1.800e-01,3.7
-1.760e-01,3.74
-1.720e-01,3.74
-1.680e-01,3.74
-1.640e-01,3.7
-1.600e-01,3.74
-1.560e-01,3.74
-1.520e-01,3.74
-1.480e-01,3.74
-1.440e-01,3.74
-1.400e-01,3.74
-1.360e-01,3.7
-1.320e-01,3.74
-1.280e-01,3.74
-1.240e-01,3.78
-1.200e-01,3.74
-1.160e-01,3.7
-1.120e-01,3.74
-1.080e-01,3.74
-1.040e-01,3.7
-1.000e-01,3.74
-9.600e-02,3.7
-9.200e-02,3.74
-8.800e-02,3.7
-8.400e-02,3.74
-8.000e-02,3.7
-7.600e-02,3.74
-7.200e-02,3.74
-6.800e-02,3.74
-6.400e-02,3.7
-6.000e-02,3.74
-5.600e-02,3.7
-5.200e-02,3.7
-4.800e-02,3.7
-4.400e-02,3.7
-4.000e-02,3.74
-3.600e-02,3.74
-3.200e-02,3.7
-2.800e-02,3.7
-2.400e-02,3.74
-2.000e-02,3.74
-1.600e-02,3.7
-1.200e-02,3.7
-8.000e-03,3.7
-4.000e-03,3.7
2.000e-15,3.74
4.000e-03,3.74
8.000e-03,3.7
1.200e-02,3.74
1.600e-02,3.7
2.000e-02,3.7
2.400e-02,3.74
2.800e-02,3.74
3.200e-02,3.7
3.600e-02,3.74
4.000e-02,3.74
4.400e-02,3.7
4.800e-02,3.74
5.200e-02,3.7
5.600e-02,3.7
6.000e-02,3.74
6.400e-02,3.7
6.800e-02,3.7
7.200e-02,3.7
7.600e-02,3.7
8.000e-02,3.7
8.400e-02,3.74
8.800e-02,3.74
9.200e-02,3.7
9.600e-02,3.74
1.000e-01,3.7
1.040e-01,3.74
1.080e-01,3.7
1.120e-01,3.74
1.160e-01,3.74
1.200e-01,3.66
1.240e-01,3.7
1.280e-01,3.7
1.320e-01,3.7
1.360e-01,3.74
1.400e-01,3.7
1.440e-01,3.7
1.480e-01,3.74
1.520e-01,3.7
1.560e-01,3.7
1.600e-01,3.7
1.640e-01,3.74
1.680e-01,3.7
1.720e-01,3.74
1.760e-01,3.7
1.800e-01,3.7
1.840e-01,3.74
1.880e-01,3.7
1.920e-01,3.74
1.960e-01,3.74
2.000e-01,3.74
2.040e-01,3.74
2.080e-01,3.74
2.120e-01,3.66
2.160e-01,3.7
2.200e-01,3.7
2.240e-01,3.7
2.280e-01,3.7
2.320e-01,3.7
2.360e-01,3.7
2.400e-01,3.7
2.440e-01,3.7
2.480e-01,3.7
2.520e-01,3.7
2.560e-01,3.7
2.600e-01,3.7
2.640e-01,3.7
2.680e-01,3.7
2.720e-01,3.7
2.760e-01,3.7
2.800e-01,3.74
2.840e-01,3.74
2.880e-01,3.7
2.920e-01,3.7
2.960e-01,3.7
3.000e-01,3.7
3.040e-01,3.7
3.080e-01,3.7
3.120e-01,3.7
3.160e-01,3.74
3.200e-01,3.7
3.240e-01,3.74
3.280e-01,3.7
3.320e-01,3.66
3.360e-01,3.74
3.400e-01,3.7
3.440e-01,3.7
3.480e-01,3.7
3.520e-01,3.7
3.560e-01,3.7
3.600e-01,3.7
3.640e-01,3.7
3.680e-01,3.7
3.720e-01,3.7
3.760e-01,3.66
3.800e-01,3.74
3.840e-01,3.74
3.880e-01,3.66
3.920e-01,3.74
3.960e-01,3.7
4.000e-01,3.74
4.040e-01,3.7
4.080e-01,3.7
4.120e-01,3.7
4.160e-01,3.7
4.200e-01,3.7
4.240e-01,3.7
4.280e-01,3.74
4.320e-01,3.7
4.360e-01,3.74
4.400e-01,3.7
4.440e-01,3.7
4.480e-01,3.7
4.520e-01,3.74
4.560e-01,3.7
4.600e-01,3.74
4.640e-01,3.7
4.680e-01,3.7
4.720e-01,3.74
4.760e-01,3.7
4.800e-01,3.66
4.840e-01,3.7
4.880e-01,3.7
4.920e-01,3.7
4.960e-01,3.7
5.000e-01,3.7
5.040e-01,3.7
5.080e-01,3.7
5.120e-01,3.7
5.160e-01,3.7
5.200e-01,3.7
5.240e-01,3.7
5.280e-01,3.74
5.320e-01,3.7
5.360e-01,3.7
5.400e-01,3.74
5.440e-01,3.7
5.480e-01,3.7
5.520e-01,3.74
5.560e-01,3.7
5.600e-01,3.7
5.640e-01,3.74
5.680e-01,3.74
5.720e-01,3.78
5.760e-01,3.74
5.800e-01,3.74
5.840e-01,3.7
5.880e-01,3.74
5.920e-01,3.74
5.960e-01,3.74
6.000e-01,3.74
6.040e-01,3.7
6.080e-01,3.74
6.120e-01,3.7
6.160e-01,3.7
6.200e-01,3.74
6.240e-01,3.74
6.280e-01,3.78
6.320e-01,3.74
6.360e-01,3.74
6.400e-01,3.74
6.440e-01,3.74
6.480e-01,3.7
6.520e-01,3.74
6.560e-01,3.74
6.600e-01,3.7
6.640e-01,3.74
6.680e-01,3.7
6.720e-01,3.7
6.760e-01,3.7
6.800e-01,3.74
6.840e-01,3.74
6.880e-01,3.74
6.920e-01,3.74
6.960e-01,3.74
7.000e-01,3.7
7.040e-01,3.74
7.080e-01,3.74
7.120e-01,3.7
7.160e-01,3.7
7.200e-01,3.74
7.240e-01,3.74
7.280e-01,3.78
7.320e-01,3.7
7.360e-01,3.78
7.400e-01,3.74
7.440e-01,3.74
7.480e-01,3.78
7.520e-01,3.78
7.560e-01,3.74
7.600e-01,3.7
7.640e-01,3.74
7.680e-01,3.74
7.720e-01,3.74
7.760e-01,3.78
7.800e-01,3.74
7.840e-01,3.74
7.880e-01,3.74
7.920e-01,3.74
7.960e-01,3.74
8.000e-01,3.74
8.040e-01,3.78
8.080e-01,3.74
8.120e-01,3.74
8.160e-01,3.74
8.200e-01,3.74
8.240e-01,3.7
8.280e-01,3.78
8.320e-01,3.74
8.360e-01,3.7
8.400e-01,3.74
8.440e-01,3.74
8.480e-01,3.74
8.520e-01,3.78
8.560e-01,3.74
8.600e-01,3.74
8.640e-01,3.74
8.680e-01,3.74
8.720e-01,3.74
8.760e-01,3.74
8.800e-01,3.74
8.840e-01,3.74
8.880e-01,3.74
8.920e-01,3.78
8.960e-01,3.74
9.000e-01,3.78
9.040e-01,3.74
9.080e-01,3.74
9.120e-01,3.74
9.160e-01,3.74
9.200e-01,3.78
9.240e-01,3.74
9.280e-01,3.7
9.320e-01,3.74
9.360e-01,3.78
9.400e-01,3.78
9.440e-01,3.78
9.480e-01,3.74
9.520e-01,3.78
9.560e-01,3.74
9.600e-01,3.78
9.640e-01,3.74
9.680e-01,3.74
9.720e-01,3.74
9.760e-01,3.78
9.800e-01,3.74
9.840e-01,3.78
9.880e-01,3.78
9.920e-01,3.78
9.960e-01,3.74
1.000e+00,3.74
1.004e+00,3.78
1.008e+00,3.78
1.012e+00,3.74
1.016e+00,3.78
1.020e+00,3.74
1.024e+00,3.78
1.028e+00,3.74
1.032e+00,3.78
1.036e+00,3.78
1.040e+00,3.78
1.044e+00,3.78
1.048e+00,3.78
1.052e+00,3.78
1.056e+00,3.7
1.060e+00,3.74
1.064e+00,3.74
1.068e+00,3.78
1.072e+00,3.74
1.076e+00,3.74
1.080e+00,3.78
1.084e+00,3.74
1.088e+00,3.74
1.092e+00,3.7
1.096e+00,3.74
1.100e+00,3.74
1.104e+00,3.74
1.108e+00,3.74
1.112e+00,3.74
1.116e+00,3.74
1.120e+00,3.7
1.124e+00,3.74
1.128e+00,3.74
1.132e+00,3.74
1.136e+00,3.7
1.140e+00,3.74
1.144e+00,3.74
1.148e+00,3.74
1.152e+00,3.74
1.156e+00,3.78
1.160e+00,3.78
1.164e+00,3.82
1.168e+00,3.74
1.172e+00,3.82
1.176e+00,3.78
1.180e+00,3.78
1.184e+00,3.74
1.188e+00,3.78
1.192e+00,3.78
1.196e+00,3.82
1.200e+00,3.74
1.204e+00,3.78
1.208e+00,3.78
1.212e+00,3.74
1.216e+00,3.74
1.220e+00,3.74
1.224e+00,3.78
1.228e+00,3.78
1.232e+00,3.74
1.236e+00,3.78
1.240e+00,3.78
1.244e+00,3.78
1.248e+00,3.74
1.252e+00,3.78
1.256e+00,3.74
1.260e+00,3.74
1.264e+00,3.74
1.268e+00,3.74
1.272e+00,3.78
1.276e+00,3.78
1.280e+00,3.74
1.284e+00,3.74
1.288e+00,3.78
1.292e+00,3.78
1.296e+00,3.82
1.300e+00,3.82
1.304e+00,3.78
1.308e+00,3.78
1.312e+00,3.78
1.316e+00,3.82
1.320e+00,3.78
1.324e+00,3.78
1.328e+00,3.78
1.332e+00,3.78
1.336e+00,3.78
1.340e+00,3.78
1.344e+00,3.78
1.348e+00,3.78
1.352e+00,3.78
1.356e+00,3.74
1.360e+00,3.82
1.364e+00,3.78
1.368e+00,3.74
1.372e+00,3.78
1.376e+00,3.78
1.380e+00,3.78
1.384e+00,3.78
1.388e+00,3.74
1.392e+00,3.74
1.396e+00,3.78
1.400e+00,3.74
1.404e+00,3.78
1.408e+00,3.78
1.412e+00,3.78
1.416e+00,3.78
1.420e+00,3.82
1.424e+00,3.74
1.428e+00,3.74
1.432e+00,3.78
1.436e+00,3.78
1.440e+00,3.78
1.444e+00,3.78
1.448e+00,3.74
1.452e+00,3.74
1.456e+00,3.74
1.460e+00,3.78
1.464e+00,3.74
1.468e+00,3.78
1.472e+00,3.78
1.476e+00,3.78
1.480e+00,3.78
1.484e+00,3.78
1.488e+00,3.78
1.492e+00,3.78
1.496e+00,3.74
1.500e+00,3.82
1.504e+00,3.78
1.508e+00,3.78
1.512e+00,3.78
1.516e+00,3.78
1.520e+00,3.74
1.524e+00,3.74
1.528e+00,3.78
1.532e+00,3.74
1.536e+00,3.78
1.540e+00,3.78
1.544e+00,3.78
1.548e+00,3.78
1.552e+00,3.78
1.556e+00,3.78
1.560e+00,3.74
1.564e+00,3.78
1.568e+00,3.78
1.572e+00,3.82
1.576e+00,3.78
1.580e+00,3.78
1.584e+00,3.78
1.588e+00,3.74
1.592e+00,3.78
1.596e+00,3.78
1.600e+00,3.78
1.604e+00,3.74
1.608e+00,3.78
1.612e+00,3.78
1.616e+00,3.78
1.620e+00,3.78
1.624e+00,3.74
1.628e+00,3.78
1.632e+00,3.78
1.636e+00,3.74
1.640e+00,3.74
1.644e+00,3.78
1.648e+00,3.74
1.652e+00,3.78
1.656e+00,3.74
1.660e+00,3.78
1.664e+00,3.78
1.668e+00,3.74
1.672e+00,3.74
1.676e+00,3.74
1.680e+00,3.78
1.684e+00,3.78
1.688e+00,3.78
1.692e+00,3.78
1.696e+00,3.78
1.700e+00,3.74
1.704e+00,3.74
1.708e+00,3.78
1.712e+00,3.74
1.716e+00,3.74
1.720e+00,3.78
1.724e+00,3.78
1.728e+00,3.78
1.732e+00,3.74
1.736e+00,3.82
1.740e+00,3.74
1.744e+00,3.78
1.748e+00,3.74
1.752e+00,3.78
1.756e+00,3.78
1.760e+00,3.78
1.764e+00,3.78
1.768e+00,3.78
1.772e+00,3.78
1.776e+00,3.78
1.780e+00,3.78
1.784e+00,3.78
1.788e+00,3.78
1.792e+00,3.78
1.796e+00,3.78
1.800e+00,3.78
1.804e+00,3.74
1.808e+00,3.78
1.812e+00,3.82
1.816e+00,3.74
1.820e+00,3.74
1.824e+00,3.74
1.828e+00,3.78
1.832e+00,3.78
1.836e+00,3.74
1.840e+00,3.74
1.844e+00,3.78
1.848e+00,3.78
1.852e+00,3.74
1.856e+00,3.74
1.860e+00,3.74
1.864e+00,3.74
1.868e+00,3.78
1.872e+00,3.78
1.876e+00,3.78
1.880e+00,3.78
1.884e+00,3.74
1.888e+00,3.78
1.892e+00,3.78
1.896e+00,3.78
1.900e+00,3.74
1.904e+00,3.74
1.908e+00,3.78
1.912e+00,3.78
1.916e+00,3.78
1.920e+00,3.78
1.924e+00,3.78
1.928e+00,3.74
1.932e+00,3.74
1.936e+00,3.78
1.940e+00,3.74
1.944e+00,3.78
1.948e+00,3.78
1.952e+00,3.78
1.956e+00,3.74
1.960e+00,3.74
1.964e+00,3.78
1.968e+00,3.74
1.972e+00,3.78
1.976e+00,3.78
1.980e+00,3.74
1.984e+00,3.78
1.988e+00,3.74
1.992e+00,3.74
1.996e+00,3.74

