Chart Recorder Data File Fri, Sep 20, 2024 12:17 PM
Time (s)	CH1 (V)  
12:13:44.711	0.052334
12:13:45.511	0.048916
12:13:45.911	0.050323
12:13:46.211	0.049203
12:13:46.611	0.062817
12:13:46.910	0.042540
12:13:47.211	0.048465
12:13:47.611	0.051196
12:13:47.910	0.052574
12:13:48.311	0.053686
12:13:48.611	0.045733
12:13:49.011	0.034415
12:13:49.311	0.059260
12:13:49.711	0.053103
12:13:50.011	0.047033
12:13:50.411	0.059252
12:13:50.711	0.073952
12:13:51.111	0.108582
12:13:51.411	0.125802
12:13:51.811	0.161768
12:13:52.111	0.235225
12:13:52.411	0.272950
12:13:52.810	0.287251
12:13:53.111	0.304563
12:13:53.511	0.337116
12:13:53.810	0.361296
12:13:54.211	0.354737
12:13:54.511	0.361429
12:13:54.911	0.361852
12:13:55.211	0.376383
12:13:55.511	0.382442
12:13:55.911	0.377471
12:13:56.211	0.350223
12:13:56.511	0.348125
12:13:56.911	0.384296
12:13:57.211	0.369817
12:13:57.510	0.382018
12:13:57.910	0.380937
12:13:58.210	0.398398
12:13:58.611	0.362996
12:13:58.911	0.343301
12:13:59.311	0.358061
12:13:59.611	0.338771
12:14:00.011	0.366319
12:14:00.311	0.359485
12:14:00.712	0.338284
12:14:01.011	0.350556
12:14:01.411	0.326469
12:14:01.811	0.324944
12:14:02.111	0.320525
12:14:02.410	0.317049
12:14:02.811	0.275233
12:14:03.111	0.254854
12:14:03.411	0.227580
12:14:03.811	0.235756
12:14:04.110	0.197590
12:14:04.511	0.191453
12:14:04.810	0.186781
12:14:05.111	0.156055
12:14:05.510	0.139806
12:14:05.810	0.137721
12:14:06.211	0.146864
12:14:06.511	0.147673
12:14:06.911	0.138074
12:14:07.211	0.148323
12:14:07.611	0.147593
12:14:07.911	0.198777
12:14:08.311	0.264925
12:14:08.611	0.274388
12:14:09.011	0.308068
12:14:09.311	0.315258
12:14:09.611	0.306393
12:14:10.011	0.252673
12:14:10.310	0.223905
12:14:10.711	0.174055
12:14:11.011	0.152000
12:14:11.411	0.149693
12:14:11.711	0.141461
12:14:12.111	0.142438
12:14:12.410	0.125940
12:14:12.811	0.126368
12:14:13.111	0.124349
12:14:13.411	0.141264
12:14:13.811	0.147742
12:14:14.111	0.150199
12:14:14.411	0.148209
12:14:14.811	0.152765
12:14:15.111	0.155323
12:14:15.411	0.155380
12:14:15.811	0.154567
12:14:16.111	0.146460
12:14:16.511	0.128264
12:14:16.811	0.121657
12:14:17.211	0.115957
12:14:17.511	0.115192
12:14:17.811	0.109492
12:14:18.210	0.117569
12:14:18.510	0.115173
12:14:18.911	0.098757
12:14:19.211	0.094920
12:14:19.611	0.089283
12:14:19.911	0.113056
12:14:20.311	0.129727
